javanese,ground_truth,generated,bertscore
"Panganan ning kene menurutku kurang enak ya, merga aku wong minang, aku ora tek seneng pangana  jawa sing legi hehe","Makanan di sini menurut saya kurang enak ya, karena saya orang minang, saya tidak terlalu suka makanan jawa yang manis hehe","Makanan di sini menurutku kurang enak ya, karena aku orang Minang, aku tidak suka makanan Jawa yang lebih hehe.",0.9656163454055786
"Pajak, kak, arep njaluk nomor efin, sakdurunge wis aktifasi, namung lali password akun djponline,","Pajak, kak, mau minta nomor efin, sebelumnya sudah aktifasi, tapi lupa password akun djponline,","Pajak, Kak, mau minta nomor efin, sebelum diaktifkan, tapi lupa password akun djponline.",0.9713514447212219
Musim udan kaya iki saban udan mesthi ora tenang wedi kabanjiran.,Musim hujan begini setiap hujan pasti tidak tenang takut kebanjiran.,Musim hujan musim ini setiap hujan pasti tidak tenang karena takut banjir.,0.9411527514457703
Sate wedus H. Ihsan iki cukop terkenal ning tegal. Lak ora iso marani panggon ning pusate. Sampeyan isa uga nemokne sate wedus H Ihsan ning pirang-pirang panggon mangan ning kutha tegal.,Sate kambing H. Ihsan ini cukup terkenal di tegal. Apabila tidak bisa mengunjungi lokasi di pusatnya. Anda bisa juga menemukan sate kambing H Ihsan di beberapa tempat makan di kota tegal.,"Sate Wedus H. Ihsan ini terkenal di Tegal, meskipun sulit ditemukan di pusatnya. Anda juga bisa menemukan Sate Wedus H. Ihsan di berbagai tempat makan di kota Tegal.",0.9558442234992981
"Saka okehe restoran sunda ing Bandung, miturutku Ciganea salah siji favoritku. Aku seneng amarga pithike khas, digorenge ora patio garing. Terus sambele uga ora kalah enak. Menu sing liya uga enak. Panggonane kaya omah, ora patio gedhe nanging cukuplah, lan uga resik.","Dari banyaknya restoran sunda di Bandung, menurut saya Ciganea salah satu favorit saya. Saya suka karena ayamnya khas, digorengnya tidak terlalu kering. Lalu sambalnya pun tidak kalah enak. Menu yang lain pun enak. Tempatnya seperti rumah, tidak terlalu besar tapi cukuplah, dan juga bersih.","Baiklah, restoran Sunda di Bandung, menurutku Ciganea salah satu favoritku. Aku senang karena bumbunya khas, digoreng tidak pucet kering. Terus sambalnya juga tidak kalah enak. Menunya yang lain juga enak. Tempatnya seperti rumah, tidak terlalu besar tetapi cukup, dan juga bersih.",0.9685114622116089
"Hotel iki uwes ngadeg saka telung puluh tahun sing kapungkur, sakdurunge aku lair. Panginepan kapisan ning kota iki. Saiki uwis akeh ngadeg hotel ning kene.","Hotel ini sudah berdiri sejak tiga puluh tahun yang lalu, sebelum saya lahir. Penginapan pertama di kota ini. Sekarang sudah banyak berdiri hotel di sini.","Hotel ini berdiri sejak tiga puluh tahun lalu, sebelum aku lahir. Hotel pertama di kota ini. Sekarang sudah banyak hotel yang berdiri di sini.",0.9788089394569397
"Panganan ning kene pada kaya kfc liyane. Pithik gorenge krispi, gurih, lan enak.","Makanan di sini sama seperti kfc lainnya. Ayam gorengnya crispy, gurih dan enak","Makanan di sini mirip seperti KFC. Rasanya gurih, renyah, dan enak.",0.9483640193939209
"Piye ora nesu ora, kena php indosat terus kie. Pulsane kepotong ludes ora ana turahe.","Bagaimana tidak marah coba, kena php indosat terus nih. Pulsa selalu terpotong ludes tak tersisa.","Bagaimana kabarmu sekarang, terus diphone Indosat. Pulsa habis total, nggak tahu kenapa.",0.8864377737045288
"Pelayanane batik air bisnis class ing halim nguciwakake, gelas reged / mambu, tv ora ana nganggo alesan pesawat anyar, aling methuk saka medhuk pesawat diilangake","Pelayanan batik air bisnis class di halim mengecewakan, gelas kotor / bau, tv tidak ada dengan alasan pesawat baru, penjemputan dari turun pesawat dihilangkan","Pelayanan batik air kelas bisnis di Halim menyediakan gelas yang rusak/mambu, TV tidak tersedia karena alasan pesawat baru, dan aroma parfum pesawat dihilangkan.",0.9095900058746338
Ngganggo laurier dobel pas arep turu pas menstruasi ben ora bocor,Pakai laurier double pas mau tidur saat menstruasi biar tidak bocor,Gunakan lavender ganda saat akan tidur saat menstruasi jika tidak bocor.,0.9113945364952087
"Panggon mangane sederhana banget, nanging rasane juara. Komposisi bumbu kacange pas lan porsine ora tek akeh. Pengunjung sing teka rame banget.","Tempat makannya sangat sederhana, namun rasanya juara. Komposisi bumbu kacangnya pas dan porsinya tidak terlalu besar. Pengunjung yang datang sangat ramai.","Tempat makannya sederhana sekali, tetapi rasanya juara. Komposisi bumbu kacangnya pas dan porsinya tidak terlalu banyak. Banyak pengunjung yang datang ramai-ramai.",0.9742842316627502
"Panggonan lan arsitektur panggonan iki oke banget, mung yen panganane lan ombeane ing kene ora patia maer. Enak kanggo mateni bareng kanca-kanca.","Lokasi dan arsitektur tempat ini oke banget, cuma kalau makanan dan minuman di sini tidak terlalu istimewa. Enak buat bunuh bareng teman-teman.","Arsitektur dan bangunan tempat ini sangat bagus, tapi makanannya dan minumannya di sini kurang memuaskan. Enak untuk bersantai bersama teman-teman.",0.9413602352142334
Rasa panganan biasa ae lan suasanane ora istimewa dadi pisan ketekan wis cukup.,Rasa makanan biasa saja dan suasana tidak istimewa sehingga sekali kedatangan sudah cukup.,"Makanan sehari-hari biasa saja dan suasananya tidak istimewa, jadi cukup saja.",0.9266105890274048
Sing nglarang GBK didadekake panggonan konser pada songong-songong banget dah. Suket ning lapangan sapa sing pengin ngopeni yen ora ana duwit konser. Urung meneh kursi sing seneng dirusak supporter bal. Aduh.,Yang melarang GBK dijadikan venue konser pada songong-songong amat dah. Rumput di lapangan siapa yang mau pelihara kalau tidak ada duit konser. Belum lagi kursi yang suka dirusak supporter bola. Aduh.,Orang-orang yang dulu melarang GBK sekarang membuat tempat konser yang sangat ramai. Siapa pun yang ingin menghadiri jika tidak punya uang untuk konser. Sayang sekali kursi-kursi dihancurkan oleh para penggemar. Aduh.,0.8827084302902222
Gendeng ya. Pesen mix platter ae sampek luwih saka 30 menit. Takon nyang pelayane malah minggat. Ora responsif. Suwi.,Gila ya. Pesan mix platter saja sampai lebih dari 30 menit. Bertanya ke pelayannya malah kabur. Tidak responsif. Lama.,"Dengar ya. Pesan mix platter lama banget, sampai lebih dari 30 menit. Tanya ke pelayan malah menghilang. Tidak responsif. Lambat.",0.9517500996589661
"Pas jenuh karo oleh oleh khas bandung sing wis ana, dadi roti bakar tunggal isa dadi pilihan. Aku kerep tuku roti marie sing dibakar karo rasa sing enaakk, uga roti bakar karo rasa keju utawa coklate. Biasane aku tuku ning konter roti bakar tunggal ning paskal hyper square. Regane ancen rodok larang, nanging rumangsaku meh podo karo panganan oleh-oleh. Dadi ya ora isa uga diomongne larang. Lan toh rasane enak.","Saat jenuh dengan oleh oleh khas bandung yang sudah ada, maka roti bakar tunggal bisa menjadi pilihan. Saya sering beli roti marie yang dibakar dengan rasa yang yuummy, juga roti bakar dengan rasa keju atau coklatnya. Biasanya saya beli di counter roti bakar tunggal di paskal hyper square. Harganya memang agak mahal, tapi saya rasa hampir sama dengan makanan oleh-oleh. Jadi ya tidak bisa juga dibilang mahal. Dan toh rasanya enak.","Ketika sudah penuh dengan oleh-oleh khas Bandung yang sudah ada, jadi roti bakar sederhana bisa menjadi pilihan. Saya sering membeli roti Marie yang dipanggang dengan rasa yang enak, juga roti bakar dengan rasa keju atau cokelat. Biasanya saya beli di konter roti bakar sederhana di Pascal Hyper Square. Harganya memang agak mahal, tapi yang saya beli hampir sama dengan oleh-oleh. Jadi ya tidak apa-apa juga dikatakan mahal. Dan rasanya memang enak.",0.9474548697471619
"Lunga bareng kaluwarga mangan mbengi, regane larang kanthi rasa sing biasa bae.","Pergi bersama keluarga makan malam, harganya mahal dengan rasa yang biasa saja.","Berjalan-jalan bersama keluarga makan bepohonan, harganya hanya dengan santai saja.",0.9051007628440857
"Sugeng siang, biaya administrasi rek simpedes tp 5.500, - / sasi. Maturnuwun era","Selamat siang, biaya administrasi rek simpedes rp 5.500, - / bulan. Terima kasih era","Selamat siang, biaya administrasi pembuatan rekening simpedes Rp 5.500,- per tahun. Terima kasih banyak.",0.9470336437225342
"Panggonan kapenak lan enak, kala-kala didadekake panggonan foto pre-wedding","Tempat nyaman dan enak, kadang dijadikan tempat foto pre-wedding","Tempat yang enak dan menarik, kadang-kadang dijadikan tempat foto pre-wedding.",0.9660695791244507
"Pelayanane apik banget, lan muasne saka segi panggon, apik banget isa ndelok pemandangan kutha pas wengi saka segi panganan, apik pol! Panganane enak banget ora nyesel ngge mara rene.","Pelayanannya sangat bagus, sangat memuaskan dari segi tempat, indah sekali bisa melihat pemandangan kota di malam hari dari segi makanan, terbaik! Makanannya enak sekali tidak menyesal untuk datang ke sini.","Pelayanannya sangat baik, dan lokasinya bagus, sangat bagus bisa melihat pemandangan kota di malam hari dari segi makanan, sangat bagus! Makanan enak sekali tidak menyesal datang ke sini.",0.9753952622413635
Arif tuku jaket billabong sek paling anyar,Arif membeli jaket billabong yang terbaru,Arif membeli jaket Billabong yang paling baru.,0.930536687374115
"Warung mangan sing uwis teka wiwit suwi lan uwis dadi kaya legenda kayane saiki uwis buka cabang. Terkenal amarga konsisteni rasa -ne uwis pirang-pirang tahun, sanadyan bangunan asli uwis dibongkar nanging kaasliane tetep dijaga lan tetep engel parkir. Sawetara wektu kepungkur ana setithik pangowahan nalika ibu chef utama uwis ora ketok maneh.","Warung makan yang telah hadir sejak lama dan telah menjadi semacam legenda, mungkin sekarang sudah buka cabang. Terkenal karena konsistensi rasa -nya selama bertahun-tahun, meskipun bangunan asli telah dipugar tetapi keaslian masih tetap dijaga dan tetap susah parkir. Beberapa waktu terakhir ada sedikit perubahan ketika ibu chef utama sudah tidak terlihat lagi.","Warung makan yang sudah lama ada sejak lama dan sudah menjadi seperti legenda. Kabarnya sekarang sudah buka cabang. Terkenal karena rasa yang konsisten – sudah bertahun-tahun, meskipun bangunan aslinya sudah dibongkar tetapi tetap dijaga dan tetap menyediakan tempat parkir. Beberapa waktu lalu ada sedikit perubahan ketika chef utama tidak kembali lagi.",0.9472578763961792
Menehi bantuan nyang korban bencana dinggo pencitraan percuma. Apameneh dinggo publikasi. Sepurane banget. Muak aku.,Memberikan bantuan ke korban bencana untuk pencitraan percuma. Apalagi untuk publikasi. Maaf banget. Muak saya.,Tidak ada gunanya memberikan bantuan untuk korban bencana hanya untuk publikasi. Sungguh menjengkelkan. Aku muak.,0.9056544899940491
Rasa panganane biasa bae lan regane larang. Panggonane uga biasa. Lokasine ora patia adoh saka tengah kutha.,Rasa makanannya biasa saja dan harganya mahal. Tempatnya juga biasa. Lokasinya juga terlalu jauh dari pusat kota.,Rasa makanannya biasa saja dan harganya mahal. Tempatnya juga biasa. Lokasinya tidak terlalu jauh dari pusat kota.,0.990558922290802
Dingge mara nyang panggon iki dalane macet banget lan adoh saka pusat kutha. Saktekane ning kana ora ana bab sing spesial sing nggarai perjalanan adoh kebayar. Menune biasa ae.,Untuk menuju ke tempat ini jalannya sangat macet dan jauh dari pusat kota. Sesampainya di sana tidak ada hal yang spesial yang membuat perjalanan jauh terbayarkan. Menunya biasa saja.,Jalan di sini sangat macet dan jauh dari pusat kota. Parkirnya di sana tidak ada yang spesial sehingga perjalanan jauh terbayar. Lumayan saja.,0.9374716877937317
Rasa rotine enak. Variasi roti lan pacetane sing didol akeh. Rega standar. Paling seneng karo roti taware. Seneng.,Rasa rotinya enak. Variasi roti dan cemilan yang dijual banyak. Harga standar. Paling suka sama roti tawarnya. Suka.,Rasa rotinya enak. Variasi roti dan pacetannya banyak. Harganya standar. Paling suka dengan roti tawar. Senang.,0.9566830396652222
"Deknen kuwi sapa sih? Kok isi beritane deknen kabeh, mbokane deknen mantan narapidana kae","Dia ini siapa sih? Kok isi berita dia semua, bukannya dia mantan narapidana itu","Siapa itu Pendeta itu? Kok berita bilang Pendeta itu semua, kenapa Pendeta itu mantan narapidana?",0.9096571803092957
"Pengin mangan karo nikmati suwasana paris? Ora usah adoh-adoh menyang prancis, cukup menyang paris van java alias bandung. Braga permai iki rekomendasi banget kanggo mangan karo santai-santai. Panganane enak, regane mlebu akal lan suwasanane kapenak banget apamaneh meja sing ning jaba. Mangan karo nikmati suwasana bandung jaman mbiyen.","Ingin makan sembari menikmati suasana paris? Enggak usah jauh-jauh ke prancis, cukup ke paris van java alias bandung. Braga permai ini rekomendasi banget buat makan sambil santai-santai. Makanannya enak, harganya masuk akal dan suasananya nyaman banget apalagi meja yang di luar. Makan sambil menikmati suasana bandung tempo dulu.","Ingin makan dan menikmati suasana Paris? Jangan jauh-jauh ke Prancis, cukup ke Paris van Java alias Bandung. Braga permai ini rekomendasi banget untuk makan dan bersantai-santai. Makanan enak, harganya masuk akal dan suasananya sangat nyaman apalagi meja yang menghadap ke luar. Makan dan nikmati suasana Bandung zaman dulu.",0.9381144046783447
Yogyakarta iki ing saben pojokan dalan akeh hotel. Nanging eman. Kanggo kelas bintang 3 bae rega luwih larang kanthi pelayanan sing ora sepadan.,Yogyakarta ini di tiap sudut jalan banyak hotel. Tapi sayang. Untuk kelas bintang 3 saja harga lebih mahal dengan pelayanan tidak setara.,Yogyakarta sekarang di setiap sudut jalan banyak hotel. Tapi tidak enak. Untuk kelas bintang 3 saja harganya lebih mahal dengan pelayanan yang tidak sepadan.,0.969639003276825
Bakmine enak. Ditambah daging rica2ne mantep banget. Rasane si pedes-pedes nanging nikmat. Mangan siji krasa kurang tah.,Bakminya enak. Ditambah daging rica2nya super mantap. Rasanya sih pedas-pedas tapi nikmat. Makan satu berasa kurang deh.,Bakminya enak. Ditambah dagingnya pedas banget. Rasanya nampaknya pedas-pedas tapi nikmat. Makan satu kali rasanya kurang lengkap.,0.9508657455444336
Aplikasi bni mobile banking tulung didandani soale arep aktivasi akun ora isa.,Aplikasi bni mobile banking mohon diperbaiki soalnya mau aktivasi akun tidak bisa.,Aplikasi BNI Mobile Banking perlu didandani agar bisa diaktifkan akunnya.,0.9161374568939209
Anti nganggo power bank wiwit handphone samsungku bocor bateraine sakbanjure dingokake kuwi.,Anti pakai power bank semenjak handphone samsung gue bocor baterenya setelah dipakaikan gituan.,Kamu pakai power bank sejak handphone Samsungku bocor baterainya sebelah belakang di-dinginkan olehku itu.,0.8998706936836243
"Botol uc1000 angel banget dibukake tah, marakna tangan lara","Botol uc1000 susah banget dibukanya dah, bikin tangan sakit","Botol itu sangat bagus untuk dibuka, sayang sekali tidak bisa disentuh.",0.8572138547897339
"Nggolek suwasana nostalgia ing jogja, panggonan iki yaiku pilian sing pas! Menu panganane didominasi panganan-panganan sing kena pengaruh gaya panganan landa. Kasenenganku stik sirloin. Restoran iki uga ndhuweni toko roti kanthi pilian roti gaya jaman mbiyen.","Mencari suasana nostalgia di jogja, tempat ini adalah pilhan yang tepat! Menu makanan didominasi makanan-makanan yang dipengaruhi gaya makanan belanda. Favorit saya steak sirloin. Restoran ini juga memiliki toko roti dengan pilihan roti bergaya zaman dahulu.","Mencari suasana nostalgia di Yogyakarta, tempat ini adalah pilihan yang tepat! Menu makanannya didominasi oleh jajanan-jajanan yang terpengaruh gaya panganan tradisional. Saya sangat suka stik sirloin. Restoran ini juga memiliki toko roti dengan pilihan roti gaya zaman dahulu.",0.9521582722663879
Ketua dpr ngapresiasi pilkada barengan sing mlaku damai.,Ketua dpr mengapresiasi pilkada serentak yang berlangsung damai.,Ketua DPR mengapresiasi pilkada yang berjalan aman dan lancar.,0.938887357711792
Ngurus gaji karyawan dhewe wae ora isa jare arep ngurus bumn. Mikir nganggo utek,Mengurus gaji karyawan sendiri saja tidak becus konon mau mengurus bumn. Mikir pake otak,"Tidak bisa mengurus gaji karyawan sendiri, apalagi mengurus BUMN. Harus berpikir jernih.",0.8943973183631897
Ning indonesia pilihan merek telepon seluler kan melimpah. Lak ora seneng cara xiaomi nglakokne bisnise ya kari milih merek liya. Digawa santai wae.,Di indonesia pilihan merek telepon seluler kan melimpah. Kalau tidak suka cara xiaomi menjalankan bisnisnya ya tinggal pilih merek lain. Dibawa santai saja.,Di Indonesia pilihan merek telepon seluler sangat banyak. Kenapa tidak senang dengan cara Xiaomi menjalankan bisnisnya jika memilih merek lain? Santai saja.,0.9367296695709229
"Nate mangan ning poolside hotel hilton? Jan ora rekomendasi kanggo rasa lan rega. Panganane kurang rasane, aku nggawa 20 uwong, kabeh gela.","Pernah makan di poolside hotel hilton? Sangat tidak rekomendasi untuk rasa dan harga. Makanan kurang rasa, gue bawa 20 orang, semua kecewa.","Apakah Nate makan di poolside hotel Hilton? Saya tidak merekomendasikannya karena rasa dan harganya. Makananannya kurang rasanya, saya membawa 20 orang, semuanya tidak enak.",0.9295554757118225
Panggonane unik. Karo mangan uga dimanjakake kaliyan panggonan sing sarwa unik. Akeh kayu kayu lan galerine. Kanggo bocah uga aja kuatir. Ana dolanan bocahe. Dadi mangan dadi luwih santai.,Tempatnya unik. Sambil makan juga dimanjakan dengan tempat yang serba unik. Banyak kayu kayu dan galerinya. Buat anak juga jangan kuatir. Ada mainan anaknya. Jadi makan jadi lebih santai,Tempatnya unik. Cocok juga untuk dijelajahi bersama tempat-tempat yang sama uniknya. Banyak kayu dan galeri. Anak-anak juga tidak perlu khawatir. Ada banyak permainan untuk mereka. Jadi makan dan minum menjadi lebih santai.,0.9281828999519348
"Yen marang rene aku mesthi pesen budin sambel roa. Budine digoreng dipasake karo sambel roa, enak. Panganan sing liyane uga enak nanging kanggo aku lan kaluwarga sing paling enak ing kene ya mangan budin karo ngombe kopi.","Kalau ke sini saya selalu pesan singkong sambal roa. Singkongnya digoreng dipadankan dengan sambal roa, enak. Makanan yang lainnya juga enak tetapi buat saya dan keluarga yang paling enak di sini ya makan singkong sambil minum kopi.","Jika untuk teman, aku pasti pesan budin sambel roa. Rasanya enak karena digoreng dan dimakan dengan sambel roa. Makanan lain juga enak, tapi untukku dan keluarga yang paling enak di sini adalah makan budin sambil minum kopi.",0.9460226893424988
Telepone genggam eror pas kaping pisan diurupne,Telepon genggamnya eror pas pertama dinyalakan,Telepon genggam error saat pertama kali digunakan.,0.8756973147392273
Turu sing cukup saben dinane isa gawe awak ora kekeselen lan seger sawektu tangi ing dina esuk.,Tidur yang cukup tiap harinya bisa bikin badan tidak kecapekan dan segar ketika bangun di pagi hari.,"Setiap hari, cukup berjalan-jalan bisa membuat tubuh tidak bosan dan segar di pagi hari.",0.9245937466621399
Restoran iki romantis tenan kanthi pemandangane sing apik tenan ing dina mbengi,Restoran ini sangat romantis dengan pemandangannya yang sangat indah di malam hari,Restoran ini sangat romantis dengan pemandangannya yang sangat indah di malam hari.,0.9864436388015747
"Sugeng sonten ibu, bab produk perbankan mandiri apa sing entuk dhewe rewangi? Yogi","Selamat sore ibu, perihal produk perbankan bank mandiri apa yang dapat kami bantu? Yogi","Selamat datang ibu, produk perbankan mandiri apa yang ingin Anda ketahui? Yogi",0.9400361180305481
"Suwasanane ing panggonan iki luwar biasa tenan. Pas kuwi dhewe teka ing sore ameh wengi, lan etuk panggonan sing ngadep ning air terjun. Gemricik banyu grojogan lan suwasana desa nambah nikmat suwasana mangan wengi dhewe pas kuwi. Panganan disajekake kanthi gaya tradisional lan rasane cukup apik kanggo ilate dhewe.","Suasananya di tempat ini sungguh luar biasa. Ketika itu kami datang pada senja menjelang malam, dan mendapatkan ruang yang menghadap ke air terjun. Gemericik air terjun dan suasana pedesaan menambah nikmat suasana makan malam kami ketika itu. Makanan disajikan dengan gaya tradisional dan rasanya cukup menarik untuk lidah kami.","Sungguh luar biasa tempat ini. Saat aku datang di sore hari menjelang malam, dan menemukan tempat ini yang menghadap ke air terjun. Gemericik air terjun dan suasana desa menambah nikmatnya makan malam di sini. Makanan disajikan dengan gaya tradisional dan rasanya cukup enak untuk dinikmati.",0.9496294260025024
"Regane larang banget, padahal panganan sing didol panganan indonesia umume. Padahal kanggo nikmati panganan kaya ngene iki ing panggonan liyane adoh luwih murah. Sega goreng wae ing kene larang banget banget! Jengkel.","Harganya terlalu mahal, padahal makanan yang dijualkan makan indonesia umumnya. Padahal untuk menikmati makanan sejenis di tempat lain jauh lebih murah. Nasi goreng saja di sini mahal banget banget! Kesal.","Harganya sangat mahal, padahal makanan yang dijual itu makanan Indonesia pada umumnya. Padahal untuk menikmati makanan seperti ini di tempat lain jauh lebih murah. Terlalu dilarang menjual gorengan di sini! Sangat menjengkelkan.",0.9455832839012146
Ana ing akun mycare ku sek keblokir kuwi wis aku tambahake nomer im3 ku sek anyar,Dalam akun mycare saya yang terblokir tersebut sudah saya tambahkan nomer im3 saya yang baru,"Akun mycare saya terkunci, saya sudah menambahkan nomor im3 saya yang baru.",0.9256302714347839
120 peserta sing lulus iki bakale dibagi dadi 4 kelas karo jumlah masing masing 30 murid,120 peserta yang lulus ini akan dibagi menjadi 4 kelas dengan jumlah masing masing 30 siswa.,120 peserta yang lulus ini akan dibagi menjadi 4 kelas dengan jumlah masing-masing 30 murid.,0.9858696460723877
"Apa iki, regane larang, pelayanane jan mines!","Apa ini, harga mahal, pelayanan minus!","Apa ini, harganya mahal, pelayanannya jangan mengecewakan!",0.9254992008209229
Aku ketemu karo deknen ing asrama panggonan dhewe manggon nalika isih mahasiswa,Saya bertemu dengannya di asrama tempat kami tinggal semasa mahasiswa dulu,Aku bertemu dengan dosen di asrama tempat tinggal sendiri ketika masih mahasiswa.,0.9171395897865295
"Endi ki suwe banget konfirmasine? Iki uwis dibayar, uwis ngirimne bukti transfer, nanging e - tiket pancet ora metu? Aku gela, wegah digantung ngene.","Mana nih lama sekali konfirmasinya? Ini sudah dibayar, sudah mengirimkan bukti transfer, tetapi e - tiket tetap tidak keluar? Saya kecewa, tidak mau digantung begini.","Sudah berapa lama konfirmasinya? Tiket ini sudah dibayar, sudah dikirim bukti transfer, tapi e-tiketnya belum keluar. Aku bingung, jangan dibiarkan menggantung seperti ini.",0.931169867515564
"Ndelok film indonesia ning tv iki, kadang nggarai pegel. Merga kayak-kayake indonesia ora ana masalah, merga kabeh lagi mlaku-mlaku ning luar negeri.","Menonton film indonesia di tv ini, kadang bikin jengkel. Karena seakan-seakan indonesia tidak ada masalah, karena semuanya lagi jalan-jalan di luar negeri.","Menonton film Indonesia di TV ini, kadang membuat pegal. Karena seperti-seperti Indonesia tidak ada masalah, karena semuanya sedang berlibur di luar negeri.",0.9544569849967957
"Dasare ora ngerti kahanan kowe! Sinau beladiri udu nggo disombongke! Nanging kanggo nglindhungi awake dhewe! Gurumu dantemi apa maneh uwong tuwamu! Dasar iblis kowe, nyawa dibayar nyawa! Kowe ndhuwe utang siji nyawa! Lan nyawamu sing dadi bayarane!?","Dasar tak tau diri kau! Belajar beladiri bukan untuk di sombongkan! Tapi untuk melindungi diri sendiri! Guru lu aja lu pukulin apalagi orang tua lo! Dasar iblis kau, nyawa di bayar nyawa! Lu punya hutang satu nyawa! Dan nyawa lo yang jadi bayarannya!?","Kamu tidak mengerti keadaan dirimu! Belajar bela diri bukan untuk sombong! Melainkan untuk melindungi diri sendiri! Guru kamu akan mendatangi atau menghukummu! Dasar iblis, nyawa harus dibayar dengan nyawa! Kamu memiliki utang satu nyawa! Dan nyawamu yang menjadi pembayarannya!?",0.9318469166755676
"Lak nyang mangkok iwak pitik mesti tuku kwetiaew sirame, lak didelok kayake sing sitik, nangis pas dipangan beh, akeh banget lak kanggo porsiku, kwetiaw sirame sik juara ning kene timbang nggon liya, tenan. Sambele uga sekeca banget karo seleraku.","Kalau ke mangkok ayam pasti beli kwetiaw siramnya, kalau dilihat seperti yang sedikit, tetapi pas dimakan beuh, banyak sekali kalau buat porsi saya, kwetiaw siramnya masih juara di sini dari pada di tempat lain, sungguh. Sambelnya juga sesuai banget sama selera saya.","Mangkuk ikan pitik itu harus beli kwetiaw sirame, lihatnya mirip seperti yang kecil, menangis saat dimasak, banyak sekali untuk porsiku, kwetiaw sirame tidak juara, tapi ditimbang berbeda, benar-benar. Sambelnya juga sangat cocok dengan seleraku.",0.910036027431488
Atlet enom tanah air melu serpong run 2018 dinggo ajang nguji coba,Atlet muda tanah air ikuti serpong run 2018 untuk ajang uji coba,Atlet muda tanah air berlomba di Serpong Run 2018 untuk ujicoba.,0.935014545917511
"Penting lan sebarno negriku sing wis lara, pas oknum aparat dadi keparat, sing pener disalahne lan sing salah dipenerne","Penting dan sebarkan negeriku yang sudah sakit, kala oknum aparat jadi keparat, yang benar disalahkan dan yang salah dibenarkan","Penting dan seluruh negara saya yang sedang menderita, karena adanya oknum aparat yang menjadi korup, yang salah diperlakukan dan yang salah dipimpin.",0.8958849906921387
Bis harapan jawa adoh luwih kapenak dibanding sing liyane,Bus harapan jaya jauh lebih nyaman dibandingkan yang lainnya,"Makanan khas Jawa itu enak, lebih enak daripada yang lain.",0.8686022162437439
Tinggalen ae lak awakmu pancene wis waleh karo pacarmu lan pacaran ora ana gunane kanggo awakmu.,Tinggalkanlah kalau kamu memang sudah bosan sama pacar mu dan pacaran tidak ada gunanya buat kamu.,"Tetap saja, jaga dirimu saja, karena kamu sudah putus dengan pacarmu dan pacaran tidak ada gunanya untukmu.",0.9298651814460754
"Isih percoyo karo omongane? Dee sing nutup rapet-rapet bobroke sifate, dee uga sing mbukak tabir aibe.","Masih percaya sama omongannya? Dia yang menutup rapat-rapat kebobrokan sifatnya, dia juga yang membuka tabir aibnya.","Masih percaya dengan bicaranya? Dewi yang menutup rapat-rapat menyembunyikan sifatnya, dia juga yang membuka tabir aib.",0.9523504376411438
"Kafe iki, nduwe pirang-pirang cemilan sing top banget, tahu ning lumboenk karo vulkano risols jenenge. Sensasine unik saka wujude karo rasane nggarai sir maneh si maneh, dinggo sing penasaran oleh njajal wis.","Kafe ini, punya beberapa cemilan yang top banget, tahu di lumboenk sama vulkano risols namanya. Sensasi unik dari tampilan sama rasanya bikin mau lagi mau lagi, bagi yang penasaran boleh dicoba deh.","Kafe ini, punya berbagai macam camilan yang sangat enak, tahu dan lumpang serta risol vulkano namanya. Rasanya unik dari bentuknya dan rasanya membuat ketagihan, bagi yang penasaran mencoba pasti akan suka.",0.9094046950340271
2018 kpk nduweni tekad kanggo nuntaskae kasus e-ktp lan lbi.,2018 kpk bertekad menuntaskan kasus e-ktp dan blbi.,"Pada tahun 2018, KPK bertekad untuk menyelesaikan kasus e-KTP dan lainnya.",0.9035974740982056
Namung penerbangan ing indonesia sing ora tahu ngeregani wektu. Uwis mbayar larang pelayanane tetep nguciwakake,Cuma penerbangan di indonesia yang tidak pernah ngehargai waktu. Sudah bayar mahal tetap pelayanannya mengecewakan,Namun penerbangan di Indonesia yang tidak tahu mengatur waktu. Sudah membayar larangan pelayanannya tetap menyusahkan.,0.9114475846290588
"Kanggo layanan bank ing akhir pekan sing lokasine ing bekasi, bapak isa teka marang kantor cab bank mandiri bekasi juanda","Untuk layanan bank di akhir pekan yang berlokasi di bekasi, bapak dapat datang ke kantor cab bank mandiri bekasi juanda.","Untuk layanan bank di akhir pekan yang lokasinya di Bekasi, Bapak bisa datang ke kantor cabang Bank Mandiri Bekasi Juanda.",0.9532355070114136
susah banget ndelok segara sing saiki reget didadekake panggonan guwak sampah sembarangan,Sedih banget melihat laut yang sekarang kotor dijadikan tempat buang sampah sembarangan,Sangat sulit melihat laut yang sekarang menjadi tempat pembuangan sampah sembarangan.,0.9393713474273682
