javanese,ground_truth,generated,bertscore
"Yen didelok-delok, sandiaga uno karo nadiem makarim mirip yo","Kalau dilihat-lihat, sandiaga uno sama nadiem makarim mirip ya","Jika dilihat-lihat, Sandiaga Uno dan Nadiem Makarim mirip ya.",0.9186431169509888
Sugeng enjang. Wah kuciwa tenan mosok indihome internet ora kocek maneh. Aku kuwi mbayar larang. Aja nguciwakake dhewe sing dadi pelanggan,Selamat pagi. Wah kecewa berat masa indihome internet tidak kocek lagi. Saya itu bayar mahal. Jangan kecewakan kami sebagai pelanggan,Selamat pagi. Wah kecewa sekali ternyata indihome internet tidak ada sinyal lagi. Aku ini bayar mahal. Jangan kecewakan sendiri yang jadi pelanggan.,0.9494325518608093
"Sopir ora teka ing panggonan kang dituju, nanging ing aplikasi wis picu munggah, lan gopay wis kapotong, kapok aku nganggi gojek","Driver tidak datang ke tempat tujuan, tetapi di aplikasi sudah picu naik, dan gopay sudah terpotong, kapok saya pakai gojek","Sopir tidak sampai ke lokasi tujuan, tetapi di aplikasi sudah tercatet sebagai selesai, dan pembayaran sudah terpotong, kapok aku pakai gojek.",0.9511803388595581
"Panganan ning kene menurutku kurang enak ya, merga aku wong minang, aku ora tek seneng pangana  jawa sing legi hehe","Makanan di sini menurut saya kurang enak ya, karena saya orang minang, saya tidak terlalu suka makanan jawa yang manis hehe","Makanan di sini menurutku kurang enak, karena aku orang Minangkabau, aku tidak terlalu suka makanan Jawa yang pedas hehe",0.9659062623977661
"Pajak, kak, arep njaluk nomor efin, sakdurunge wis aktifasi, namung lali password akun djponline,","Pajak, kak, mau minta nomor efin, sebelumnya sudah aktifasi, tapi lupa password akun djponline,","""Kak, saya ingin meminta nomor e-FIN, sebelumya sudah diaktifkan, tetapi saya lupa password akun DJP Online.""",0.9186566472053528
Musim udan kaya iki saban udan mesthi ora tenang wedi kabanjiran.,Musim hujan begini setiap hujan pasti tidak tenang takut kebanjiran.,Musim hujan seperti ini setiap tahun pasti tidak tenang karena takut banjir.,0.9336968660354614
Sate wedus H. Ihsan iki cukop terkenal ning tegal. Lak ora iso marani panggon ning pusate. Sampeyan isa uga nemokne sate wedus H Ihsan ning pirang-pirang panggon mangan ning kutha tegal.,Sate kambing H. Ihsan ini cukup terkenal di tegal. Apabila tidak bisa mengunjungi lokasi di pusatnya. Anda bisa juga menemukan sate kambing H Ihsan di beberapa tempat makan di kota tegal.,Sate kambing H. Ihsan ini cukup terkenal di Tegal. Jika tidak bisa berkunjung ke tempat utamanya. Anda juga bisa menemukan sate kambing H. Ihsan di berbagai tempat makan di kota Tegal.,0.9830498099327087
"Saka okehe restoran sunda ing Bandung, miturutku Ciganea salah siji favoritku. Aku seneng amarga pithike khas, digorenge ora patio garing. Terus sambele uga ora kalah enak. Menu sing liya uga enak. Panggonane kaya omah, ora patio gedhe nanging cukuplah, lan uga resik.","Dari banyaknya restoran sunda di Bandung, menurut saya Ciganea salah satu favorit saya. Saya suka karena ayamnya khas, digorengnya tidak terlalu kering. Lalu sambalnya pun tidak kalah enak. Menu yang lain pun enak. Tempatnya seperti rumah, tidak terlalu besar tapi cukuplah, dan juga bersih.","Dari berbagai restoran Sunda di Bandung, menurutku Ciganea adalah salah satu favoritku. Aku suka karena ikan pithiknya khas, digoreng tidak terlalu garing. Lalu sambalnya juga tidak kalah enak. Menu lainnya juga enak. Tempatnya seperti rumah, tidak terlalu besar tetapi cukuplah, dan juga bersih.",0.9723256230354309
"Hotel iki uwes ngadeg saka telung puluh tahun sing kapungkur, sakdurunge aku lair. Panginepan kapisan ning kota iki. Saiki uwis akeh ngadeg hotel ning kene.","Hotel ini sudah berdiri sejak tiga puluh tahun yang lalu, sebelum saya lahir. Penginapan pertama di kota ini. Sekarang sudah banyak berdiri hotel di sini.","Hotel ini sudah berdiri sejak tiga puluh tahun yang lalu, sebelum aku lahir. Tempat menginap yang langka di kota ini. Sekarang sudah banyak hotel berdiri di sini.",0.977339506149292
"Panganan ning kene pada kaya kfc liyane. Pithik gorenge krispi, gurih, lan enak.","Makanan di sini sama seperti kfc lainnya. Ayam gorengnya crispy, gurih dan enak","Makanan di sini mirip dengan KFC. Ayam gorengnya renyah, gurih, dan enak.",0.9600620269775391
"Piye ora nesu ora, kena php indosat terus kie. Pulsane kepotong ludes ora ana turahe.","Bagaimana tidak marah coba, kena php indosat terus nih. Pulsa selalu terpotong ludes tak tersisa.","Bagaimana tidak marah, kena tipu terus oleh Indosat. Pulsanya dipotong habis tanpa sisa.",0.9181895852088928
"Pelayanane batik air bisnis class ing halim nguciwakake, gelas reged / mambu, tv ora ana nganggo alesan pesawat anyar, aling methuk saka medhuk pesawat diilangake","Pelayanan batik air bisnis class di halim mengecewakan, gelas kotor / bau, tv tidak ada dengan alasan pesawat baru, penjemputan dari turun pesawat dihilangkan","Pelayanan batik air bisnis class di Halim menyajikan, gelas plastik/kertas, tv tidak ada dengan alasan pesawat baru, paling menyedihkan dari sekian banyak maskapai penerbangan yang pernah saya naiki.",0.9012234210968018
Ngganggo laurier dobel pas arep turu pas menstruasi ben ora bocor,Pakai laurier double pas mau tidur saat menstruasi biar tidak bocor,Menggunakan pembalut ganda saat tidur saat menstruasi agar tidak bocor.,0.9284799098968506
"Panggon mangane sederhana banget, nanging rasane juara. Komposisi bumbu kacange pas lan porsine ora tek akeh. Pengunjung sing teka rame banget.","Tempat makannya sangat sederhana, namun rasanya juara. Komposisi bumbu kacangnya pas dan porsinya tidak terlalu besar. Pengunjung yang datang sangat ramai.","Makanannya sederhana sekali, tetapi rasanya juara. Komposisi bumbu kacangnya pas dan porsinya tidak terlalu banyak. Pengunjung yang datang sangat ramai.",0.9871130585670471
"Panggonan lan arsitektur panggonan iki oke banget, mung yen panganane lan ombeane ing kene ora patia maer. Enak kanggo mateni bareng kanca-kanca.","Lokasi dan arsitektur tempat ini oke banget, cuma kalau makanan dan minuman di sini tidak terlalu istimewa. Enak buat bunuh bareng teman-teman.","Desain dan arsitektur restoran ini sangat bagus, hanya saja makanan dan minuman di sini tidak terlalu istimewa. Bagus untuk berkumpul bersama teman-teman.",0.9457424283027649
Rasa panganan biasa ae lan suasanane ora istimewa dadi pisan ketekan wis cukup.,Rasa makanan biasa saja dan suasana tidak istimewa sehingga sekali kedatangan sudah cukup.,"Makanan dan suasananya biasa-biasa saja, jadi meskipun sudah cukup, masih terasa kurang.",0.9080518484115601
Sing nglarang GBK didadekake panggonan konser pada songong-songong banget dah. Suket ning lapangan sapa sing pengin ngopeni yen ora ana duwit konser. Urung meneh kursi sing seneng dirusak supporter bal. Aduh.,Yang melarang GBK dijadikan venue konser pada songong-songong amat dah. Rumput di lapangan siapa yang mau pelihara kalau tidak ada duit konser. Belum lagi kursi yang suka dirusak supporter bola. Aduh.,"Yang melarang GBK dijadikan tempat konser pada dasarnya sangat konyol. Rumput di lapangan, siapa yang mau merawatnya jika tidak ada uang konser. Belum lagi kursi yang sering dirusak oleh para supporter bola. Aduh.",0.9353424906730652
Gendeng ya. Pesen mix platter ae sampek luwih saka 30 menit. Takon nyang pelayane malah minggat. Ora responsif. Suwi.,Gila ya. Pesan mix platter saja sampai lebih dari 30 menit. Bertanya ke pelayannya malah kabur. Tidak responsif. Lama.,Gila ya. Pesan mix platter saja sampai lebih dari 30 menit. Tanya yang pelayan malah menghilang. Tidak responsif. Lama.,0.9708525538444519
"Pas jenuh karo oleh oleh khas bandung sing wis ana, dadi roti bakar tunggal isa dadi pilihan. Aku kerep tuku roti marie sing dibakar karo rasa sing enaakk, uga roti bakar karo rasa keju utawa coklate. Biasane aku tuku ning konter roti bakar tunggal ning paskal hyper square. Regane ancen rodok larang, nanging rumangsaku meh podo karo panganan oleh-oleh. Dadi ya ora isa uga diomongne larang. Lan toh rasane enak.","Saat jenuh dengan oleh oleh khas bandung yang sudah ada, maka roti bakar tunggal bisa menjadi pilihan. Saya sering beli roti marie yang dibakar dengan rasa yang yuummy, juga roti bakar dengan rasa keju atau coklatnya. Biasanya saya beli di counter roti bakar tunggal di paskal hyper square. Harganya memang agak mahal, tapi saya rasa hampir sama dengan makanan oleh-oleh. Jadi ya tidak bisa juga dibilang mahal. Dan toh rasanya enak.","Saat bosan dengan oleh-oleh khas Bandung yang sudah ada, jadi roti bakar tunggal bisa jadi pilihan. Aku sering beli roti marie yang dibakar dengan rasa yang enak, juga roti bakar dengan rasa keju atau cokelat. Biasanya aku beli di konter roti bakar tunggal di Paskal Hyper Square. Harga memang agak mahal, tapi menurutku sebanding dengan makanan oleh-oleh. Jadi ya tidak bisa juga disebut mahal. Lagipula rasanya enak.",0.9605386853218079
"Lunga bareng kaluwarga mangan mbengi, regane larang kanthi rasa sing biasa bae.","Pergi bersama keluarga makan malam, harganya mahal dengan rasa yang biasa saja.","Makan malam bersama keluarga, harganya mahal tetapi rasanya biasa saja.",0.9491047859191895
"Sugeng siang, biaya administrasi rek simpedes tp 5.500, - / sasi. Maturnuwun era","Selamat siang, biaya administrasi rek simpedes rp 5.500, - / bulan. Terima kasih era","Selamat siang, biaya administrasi rekening Simpedes adalah Rp 5.500, - per bulan. Terima kasih.",0.9427481293678284
"Panggonan kapenak lan enak, kala-kala didadekake panggonan foto pre-wedding","Tempat nyaman dan enak, kadang dijadikan tempat foto pre-wedding","Tempat yang nyaman dan indah, terkadang digunakan sebagai tempat foto pre-wedding.",0.9664497375488281
"Pelayanane apik banget, lan muasne saka segi panggon, apik banget isa ndelok pemandangan kutha pas wengi saka segi panganan, apik pol! Panganane enak banget ora nyesel ngge mara rene.","Pelayanannya sangat bagus, sangat memuaskan dari segi tempat, indah sekali bisa melihat pemandangan kota di malam hari dari segi makanan, terbaik! Makanannya enak sekali tidak menyesal untuk datang ke sini.","Pelayanannya sangat baik, dan puas dari segi pengunjung, sangat bagus bisa melihat pemandangan kota saat malam dari restoran, sangat puas! Makanannya enak sekali tidak menyesal datang ke sini.",0.9637431502342224
Arif tuku jaket billabong sek paling anyar,Arif membeli jaket billabong yang terbaru,Arif membeli jaket Billabong yang paling baru.,0.930536687374115
"Warung mangan sing uwis teka wiwit suwi lan uwis dadi kaya legenda kayane saiki uwis buka cabang. Terkenal amarga konsisteni rasa -ne uwis pirang-pirang tahun, sanadyan bangunan asli uwis dibongkar nanging kaasliane tetep dijaga lan tetep engel parkir. Sawetara wektu kepungkur ana setithik pangowahan nalika ibu chef utama uwis ora ketok maneh.","Warung makan yang telah hadir sejak lama dan telah menjadi semacam legenda, mungkin sekarang sudah buka cabang. Terkenal karena konsistensi rasa -nya selama bertahun-tahun, meskipun bangunan asli telah dipugar tetapi keaslian masih tetap dijaga dan tetap susah parkir. Beberapa waktu terakhir ada sedikit perubahan ketika ibu chef utama sudah tidak terlihat lagi.","Restoran yang sudah ada sejak lama dan telah menjadi legenda sepertinya sudah membuka cabang. Terkenal karena konsistensi rasa yang telah bertahan selama bertahun-tahun, meskipun bangunan aslinya sudah dibongkar, keasliannya tetap dijaga dan tetap menyediakan tempat parkir. Beberapa waktu lalu ada sedikit kekhawatiran ketika koki utama tidak lagi muncul.",0.9426736831665039
Menehi bantuan nyang korban bencana dinggo pencitraan percuma. Apameneh dinggo publikasi. Sepurane banget. Muak aku.,Memberikan bantuan ke korban bencana untuk pencitraan percuma. Apalagi untuk publikasi. Maaf banget. Muak saya.,Memberikan bantuan kepada korban bencana hanya untuk pencitraan dan publikasi. Sangat tidak pantas. Aku muak.,0.9371569156646729
Rasa panganane biasa bae lan regane larang. Panggonane uga biasa. Lokasine ora patia adoh saka tengah kutha.,Rasa makanannya biasa saja dan harganya mahal. Tempatnya juga biasa. Lokasinya juga terlalu jauh dari pusat kota.,Makanannya biasa saja dan harganya mahal. Pelayanannya juga biasa. Lokasinya tidak terlalu jauh dari pusat kota.,0.9762796759605408
Dingge mara nyang panggon iki dalane macet banget lan adoh saka pusat kutha. Saktekane ning kana ora ana bab sing spesial sing nggarai perjalanan adoh kebayar. Menune biasa ae.,Untuk menuju ke tempat ini jalannya sangat macet dan jauh dari pusat kota. Sesampainya di sana tidak ada hal yang spesial yang membuat perjalanan jauh terbayarkan. Menunya biasa saja.,Jangan pergi ke daerah ini karena jalannya sangat macet dan jauh dari pusat kota. Tidak ada hal khusus yang membuat perjalanan jauh itu terbayar. Hanya makanan biasa saja.,0.9515517354011536
Rasa rotine enak. Variasi roti lan pacetane sing didol akeh. Rega standar. Paling seneng karo roti taware. Seneng.,Rasa rotinya enak. Variasi roti dan cemilan yang dijual banyak. Harga standar. Paling suka sama roti tawarnya. Suka.,Rasa roti ini enak. Ada banyak variasi roti dan harganya terjangkau. Harga standar. Yang paling saya suka adalah roti tawar. Saya senang.,0.9436323046684265
"Deknen kuwi sapa sih? Kok isi beritane deknen kabeh, mbokane deknen mantan narapidana kae","Dia ini siapa sih? Kok isi berita dia semua, bukannya dia mantan narapidana itu","""Orang itu siapa sih? Kok isinya berita tentang orang itu semua, mungkin orang itu mantan narapidana.""",0.9289135932922363
"Pengin mangan karo nikmati suwasana paris? Ora usah adoh-adoh menyang prancis, cukup menyang paris van java alias bandung. Braga permai iki rekomendasi banget kanggo mangan karo santai-santai. Panganane enak, regane mlebu akal lan suwasanane kapenak banget apamaneh meja sing ning jaba. Mangan karo nikmati suwasana bandung jaman mbiyen.","Ingin makan sembari menikmati suasana paris? Enggak usah jauh-jauh ke prancis, cukup ke paris van java alias bandung. Braga permai ini rekomendasi banget buat makan sambil santai-santai. Makanannya enak, harganya masuk akal dan suasananya nyaman banget apalagi meja yang di luar. Makan sambil menikmati suasana bandung tempo dulu.","Ingin makan dan menikmati suasana Paris? Tidak perlu jauh-jauh ke Prancis, cukup ke Paris van Java alias Bandung. Braga Permai sangat direkomendasikan untuk makan dan bersantai. Masakannya enak, harganya terjangkau, dan suasananya sangat nyaman, apalagi meja yang ada di luar ruangan. Nikmati suasana Bandung zaman dulu saat makan.",0.9240961074829102
Yogyakarta iki ing saben pojokan dalan akeh hotel. Nanging eman. Kanggo kelas bintang 3 bae rega luwih larang kanthi pelayanan sing ora sepadan.,Yogyakarta ini di tiap sudut jalan banyak hotel. Tapi sayang. Untuk kelas bintang 3 saja harga lebih mahal dengan pelayanan tidak setara.,"Di Yogyakarta, di setiap sudut jalan banyak hotel. Namun, sayangnya, untuk kelas bintang 3 harga yang ditawarkan lebih mahal dibandingkan dengan layanan yang diberikan.",0.9440842866897583
Bakmine enak. Ditambah daging rica2ne mantep banget. Rasane si pedes-pedes nanging nikmat. Mangan siji krasa kurang tah.,Bakminya enak. Ditambah daging rica2nya super mantap. Rasanya sih pedas-pedas tapi nikmat. Makan satu berasa kurang deh.,Bakminya enak. Ditambah daging dan sambalnya sangat pas. Rasanya pedas-pedas tetapi nikmat. Makan satu porsi terasa kurang.,0.9472246766090393
Aplikasi bni mobile banking tulung didandani soale arep aktivasi akun ora isa.,Aplikasi bni mobile banking mohon diperbaiki soalnya mau aktivasi akun tidak bisa.,Tolong perbaiki aplikasi BNI mobile banking karena saya tidak bisa mengaktifkan akun.,0.9311876893043518
Anti nganggo power bank wiwit handphone samsungku bocor bateraine sakbanjure dingokake kuwi.,Anti pakai power bank semenjak handphone samsung gue bocor baterenya setelah dipakaikan gituan.,Aku menggunakan power bank sebelum baterai handphone Samsung-ku bocor.,0.9090101718902588
"Botol uc1000 angel banget dibukake tah, marakna tangan lara","Botol uc1000 susah banget dibukanya dah, bikin tangan sakit","Botol itu sangat sulit dibuka, sehingga tanganku sakit.",0.896189272403717
"Nggolek suwasana nostalgia ing jogja, panggonan iki yaiku pilian sing pas! Menu panganane didominasi panganan-panganan sing kena pengaruh gaya panganan landa. Kasenenganku stik sirloin. Restoran iki uga ndhuweni toko roti kanthi pilian roti gaya jaman mbiyen.","Mencari suasana nostalgia di jogja, tempat ini adalah pilhan yang tepat! Menu makanan didominasi makanan-makanan yang dipengaruhi gaya makanan belanda. Favorit saya steak sirloin. Restoran ini juga memiliki toko roti dengan pilihan roti bergaya zaman dahulu.","Mencari suasana nostalgia di Yogyakarta, tempat ini adalah pilihan yang pas! Menu makanannya didominasi makanan-makanan yang dipengaruhi gaya makanan eropa. Kesukaanku adalah stik sirloin. Restoran ini juga memiliki toko roti dengan pilihan roti bergaya zaman dulu.",0.96890789270401
Ketua dpr ngapresiasi pilkada barengan sing mlaku damai.,Ketua dpr mengapresiasi pilkada serentak yang berlangsung damai.,Ketua DPR mengapresiasi Pilkada serentak yang berjalan damai.,0.9665981531143188
Ngurus gaji karyawan dhewe wae ora isa jare arep ngurus bumn. Mikir nganggo utek,Mengurus gaji karyawan sendiri saja tidak becus konon mau mengurus bumn. Mikir pake otak,"Mengelola gaji karyawan sendiri saja tidak bisa, apalagi mengelola BUMN. Pikir menggunakan otak.",0.9171665906906128
Ning indonesia pilihan merek telepon seluler kan melimpah. Lak ora seneng cara xiaomi nglakokne bisnise ya kari milih merek liya. Digawa santai wae.,Di indonesia pilihan merek telepon seluler kan melimpah. Kalau tidak suka cara xiaomi menjalankan bisnisnya ya tinggal pilih merek lain. Dibawa santai saja.,Di Indonesia pilihan merek telepon seluler memang melimpah. Kalau tidak suka cara Xiaomi menjalankan bisnisnya ya pilih merek lain saja. Ambil yang santai saja.,0.9598491787910461
"Nate mangan ning poolside hotel hilton? Jan ora rekomendasi kanggo rasa lan rega. Panganane kurang rasane, aku nggawa 20 uwong, kabeh gela.","Pernah makan di poolside hotel hilton? Sangat tidak rekomendasi untuk rasa dan harga. Makanan kurang rasa, gue bawa 20 orang, semua kecewa.","Nate makan di poolside hotel Hilton? Jangan, tidak direkomendasikan untuk rasa dan harga. Makanannya kurang rasanya, saya bawa 20 orang, semua kecewa.",0.9502705931663513
Panggonane unik. Karo mangan uga dimanjakake kaliyan panggonan sing sarwa unik. Akeh kayu kayu lan galerine. Kanggo bocah uga aja kuatir. Ana dolanan bocahe. Dadi mangan dadi luwih santai.,Tempatnya unik. Sambil makan juga dimanjakan dengan tempat yang serba unik. Banyak kayu kayu dan galerinya. Buat anak juga jangan kuatir. Ada mainan anaknya. Jadi makan jadi lebih santai,Restorannya unik. Dengan makan juga dimanjakan dengan pemandangan yang sangat unik. Banyak pohon dan galeri. Untuk anak-anak juga jangan khawatir. Ada permainan anak-anak. Jadi makan menjadi lebih santai.,0.9544766545295715
"Yen marang rene aku mesthi pesen budin sambel roa. Budine digoreng dipasake karo sambel roa, enak. Panganan sing liyane uga enak nanging kanggo aku lan kaluwarga sing paling enak ing kene ya mangan budin karo ngombe kopi.","Kalau ke sini saya selalu pesan singkong sambal roa. Singkongnya digoreng dipadankan dengan sambal roa, enak. Makanan yang lainnya juga enak tetapi buat saya dan keluarga yang paling enak di sini ya makan singkong sambil minum kopi.","Jika ke sana, saya harus pesan budin sambel roa. Budinya digoreng dan disajikan dengan sambal roa, enak. Makanan lainnya juga enak tetapi untuk saya dan keluarga yang paling enak di sana adalah makan budin sambil minum kopi.",0.958781361579895
Telepone genggam eror pas kaping pisan diurupne,Telepon genggamnya eror pas pertama dinyalakan,Telepon genggam eror saat dinyalakan.,0.9487696886062622
Turu sing cukup saben dinane isa gawe awak ora kekeselen lan seger sawektu tangi ing dina esuk.,Tidur yang cukup tiap harinya bisa bikin badan tidak kecapekan dan segar ketika bangun di pagi hari.,Tidur yang cukup setiap hari dapat membuat tubuh tidak mudah lelah dan segar saat pagi tiba.,0.9390904307365417
Restoran iki romantis tenan kanthi pemandangane sing apik tenan ing dina mbengi,Restoran ini sangat romantis dengan pemandangannya yang sangat indah di malam hari,Restoran ini sangat romantis dengan pemandangan yang sangat indah di malam hari.,0.9771096706390381
"Sugeng sonten ibu, bab produk perbankan mandiri apa sing entuk dhewe rewangi? Yogi","Selamat sore ibu, perihal produk perbankan bank mandiri apa yang dapat kami bantu? Yogi","Selamat pagi Ibu, untuk produk perbankan mandiri apa yang mendapatkan penghargaan? Yogi",0.9413231015205383
"Suwasanane ing panggonan iki luwar biasa tenan. Pas kuwi dhewe teka ing sore ameh wengi, lan etuk panggonan sing ngadep ning air terjun. Gemricik banyu grojogan lan suwasana desa nambah nikmat suwasana mangan wengi dhewe pas kuwi. Panganan disajekake kanthi gaya tradisional lan rasane cukup apik kanggo ilate dhewe.","Suasananya di tempat ini sungguh luar biasa. Ketika itu kami datang pada senja menjelang malam, dan mendapatkan ruang yang menghadap ke air terjun. Gemericik air terjun dan suasana pedesaan menambah nikmat suasana makan malam kami ketika itu. Makanan disajikan dengan gaya tradisional dan rasanya cukup menarik untuk lidah kami.","Pemandangannya di tempat ini luar biasa. Saat datang di sore hari menjelang malam, dan mendapatkan tempat duduk yang menghadap ke air terjun. Gemericik air terjun dan suasana pedesaan menambah nikmat suasana makan malam itu sendiri. Makanan disajikan dengan gaya tradisional dan rasanya cukup baik untuk dinikmati.",0.9617404341697693
"Regane larang banget, padahal panganan sing didol panganan indonesia umume. Padahal kanggo nikmati panganan kaya ngene iki ing panggonan liyane adoh luwih murah. Sega goreng wae ing kene larang banget banget! Jengkel.","Harganya terlalu mahal, padahal makanan yang dijualkan makan indonesia umumnya. Padahal untuk menikmati makanan sejenis di tempat lain jauh lebih murah. Nasi goreng saja di sini mahal banget banget! Kesal.","Harganya sangat mahal, padahal makanan yang dijual di sini adalah makanan Indonesia pada umumnya. Padahal untuk menikmati makanan seperti ini di tempat lain jauh lebih murah. Nasi goreng saja di sini sangat mahal! Kesal.",0.964949369430542
Ana ing akun mycare ku sek keblokir kuwi wis aku tambahake nomer im3 ku sek anyar,Dalam akun mycare saya yang terblokir tersebut sudah saya tambahkan nomer im3 saya yang baru,Akun MyCare saya yang sebelumnya diblokir sudah saya tambahkan dengan nomor IM3 saya yang baru.,0.9305866956710815
120 peserta sing lulus iki bakale dibagi dadi 4 kelas karo jumlah masing masing 30 murid,120 peserta yang lulus ini akan dibagi menjadi 4 kelas dengan jumlah masing masing 30 siswa.,120 peserta yang lulus nanti akan dibagi menjadi 4 kelas dengan jumlah masing-masing 30 murid.,0.9767894148826599
"Apa iki, regane larang, pelayanane jan mines!","Apa ini, harga mahal, pelayanan minus!","Ini mahal harganya, pelayanannya sangat buruk!",0.9208338260650635
Aku ketemu karo deknen ing asrama panggonan dhewe manggon nalika isih mahasiswa,Saya bertemu dengannya di asrama tempat kami tinggal semasa mahasiswa dulu,Aku bertemu dengan kekasih di asrama saat masih menjadi mahasiswa.,0.9046638011932373
"Endi ki suwe banget konfirmasine? Iki uwis dibayar, uwis ngirimne bukti transfer, nanging e - tiket pancet ora metu? Aku gela, wegah digantung ngene.","Mana nih lama sekali konfirmasinya? Ini sudah dibayar, sudah mengirimkan bukti transfer, tetapi e - tiket tetap tidak keluar? Saya kecewa, tidak mau digantung begini.","Kenapa ini sangat lama konfirmasinya? Ini sudah dibayar, sudah kirim bukti transfer, tapi e-tiketnya macet tidak keluar? Saya gelisah, capek menunggu seperti ini.",0.9311641454696655
"Ndelok film indonesia ning tv iki, kadang nggarai pegel. Merga kayak-kayake indonesia ora ana masalah, merga kabeh lagi mlaku-mlaku ning luar negeri.","Menonton film indonesia di tv ini, kadang bikin jengkel. Karena seakan-seakan indonesia tidak ada masalah, karena semuanya lagi jalan-jalan di luar negeri.","Menonton film Indonesia di televisi ini, kadang membuat pusing. Karena sepertinya Indonesia tidak memiliki masalah, karena semua orang sepertinya sedang berjalan-jalan ke luar negeri.",0.9546459317207336
"Dasare ora ngerti kahanan kowe! Sinau beladiri udu nggo disombongke! Nanging kanggo nglindhungi awake dhewe! Gurumu dantemi apa maneh uwong tuwamu! Dasar iblis kowe, nyawa dibayar nyawa! Kowe ndhuwe utang siji nyawa! Lan nyawamu sing dadi bayarane!?","Dasar tak tau diri kau! Belajar beladiri bukan untuk di sombongkan! Tapi untuk melindungi diri sendiri! Guru lu aja lu pukulin apalagi orang tua lo! Dasar iblis kau, nyawa di bayar nyawa! Lu punya hutang satu nyawa! Dan nyawa lo yang jadi bayarannya!?","Dasar dia tidak mengerti batasanmu! Belajar seni bela diri bukan untuk dipamerkan! Tetapi untuk melindungi diri sendiri! Gurumu dipukuli apa lagi orang tuamu! Dasar iblis kau, nyawa dibayar dengan nyawa! Kau memiliki hutang satu nyawa! Dan nyawamu yang akan menjadi pembayarannya!?",0.942837119102478
"Lak nyang mangkok iwak pitik mesti tuku kwetiaew sirame, lak didelok kayake sing sitik, nangis pas dipangan beh, akeh banget lak kanggo porsiku, kwetiaw sirame sik juara ning kene timbang nggon liya, tenan. Sambele uga sekeca banget karo seleraku.","Kalau ke mangkok ayam pasti beli kwetiaw siramnya, kalau dilihat seperti yang sedikit, tetapi pas dimakan beuh, banyak sekali kalau buat porsi saya, kwetiaw siramnya masih juara di sini dari pada di tempat lain, sungguh. Sambelnya juga sesuai banget sama selera saya.","Kalau yang mangkuk ikan pitek pasti harus beli kwetiaw siram, kalau dilihat-lihat yang sedikit, nangis pas dimakan beh, banyak banget untuk porsi saya, kwetiaw siram yang juara di sini dibandingkan yang lain, benar. Sambalnya juga sangat cocok dengan selera saya.",0.9421411752700806
Atlet enom tanah air melu serpong run 2018 dinggo ajang nguji coba,Atlet muda tanah air ikuti serpong run 2018 untuk ajang uji coba,Atlet renang Indonesia berlaga di Asian Games 2018 sebagai ajang uji coba.,0.8997321128845215
"Penting lan sebarno negriku sing wis lara, pas oknum aparat dadi keparat, sing pener disalahne lan sing salah dipenerne","Penting dan sebarkan negeriku yang sudah sakit, kala oknum aparat jadi keparat, yang benar disalahkan dan yang salah dibenarkan","Penting dan sebenarnya negaraku yang sudah sakit, saat oknum aparat menjadi jahat, yang benar disalahartikan dan yang salah dibenarkan.",0.9442340731620789
Bis harapan jawa adoh luwih kapenak dibanding sing liyane,Bus harapan jaya jauh lebih nyaman dibandingkan yang lainnya,Bis harapan Jawa jauh lebih nyaman dibandingkan yang lain.,0.93421870470047
Tinggalen ae lak awakmu pancene wis waleh karo pacarmu lan pacaran ora ana gunane kanggo awakmu.,Tinggalkanlah kalau kamu memang sudah bosan sama pacar mu dan pacaran tidak ada gunanya buat kamu.,Tinggalin saja dia jika memang sudah tidak cocok dengan pacarmu dan pacaran tidak ada gunanya bagimu.,0.9516061544418335
"Isih percoyo karo omongane? Dee sing nutup rapet-rapet bobroke sifate, dee uga sing mbukak tabir aibe.","Masih percaya sama omongannya? Dia yang menutup rapat-rapat kebobrokan sifatnya, dia juga yang membuka tabir aibnya.","Masih percaya dengan omongannya? Dia yang menutup rapat-rapat borok sifatnya, dia juga yang membuka tirai aibnya.",0.9678281545639038
"Kafe iki, nduwe pirang-pirang cemilan sing top banget, tahu ning lumboenk karo vulkano risols jenenge. Sensasine unik saka wujude karo rasane nggarai sir maneh si maneh, dinggo sing penasaran oleh njajal wis.","Kafe ini, punya beberapa cemilan yang top banget, tahu di lumboenk sama vulkano risols namanya. Sensasi unik dari tampilan sama rasanya bikin mau lagi mau lagi, bagi yang penasaran boleh dicoba deh.","Kafe ini, memiliki berbagai camilan yang sangat populer, terutama lunpia dan vulkano risols. Sensasinya unik baik dari bentuk maupun rasanya yang membuat Anda ingin terus menerus mencobanya.",0.9001299738883972
2018 kpk nduweni tekad kanggo nuntaskae kasus e-ktp lan lbi.,2018 kpk bertekad menuntaskan kasus e-ktp dan blbi.,"Pada tahun 2018, KPK memiliki tekad untuk menyelesaikan kasus e-KTP dan lainnya.",0.8967306613922119
Namung penerbangan ing indonesia sing ora tahu ngeregani wektu. Uwis mbayar larang pelayanane tetep nguciwakake,Cuma penerbangan di indonesia yang tidak pernah ngehargai waktu. Sudah bayar mahal tetap pelayanannya mengecewakan,"Hanya penerbangan di Indonesia yang tidak menghargai waktu. Sudah membayar mahal, pelayanannya tetap mengecewakan.",0.9636378884315491
