javanese,ground_truth,generated
Musim udan kaya iki saban udan mesthi ora tenang wedi kabanjiran.,Musim hujan begini setiap hujan pasti tidak tenang takut kebanjiran.,"""Musim hujan seperti ini setiap hujan selalu tidak tenang banjir."""
Sate wedus H. Ihsan iki cukop terkenal ning tegal. Lak ora iso marani panggon ning pusate. Sampeyan isa uga nemokne sate wedus H Ihsan ning pirang-pirang panggon mangan ning kutha tegal.,Sate kambing H. Ihsan ini cukup terkenal di tegal. Apabila tidak bisa mengunjungi lokasi di pusatnya. Anda bisa juga menemukan sate kambing H Ihsan di beberapa tempat makan di kota tegal.,"""Sate babi H. Ihsan ini terkenal di tangerang. Kalau tidak bisa duduk di tempatnya. Anda bisa juga menemukan sate babi H Ihsan di berbagai tempat makan di kota tangerang."""
"Saka okehe restoran sunda ing Bandung, miturutku Ciganea salah siji favoritku. Aku seneng amarga pithike khas, digorenge ora patio garing. Terus sambele uga ora kalah enak. Menu sing liya uga enak. Panggonane kaya omah, ora patio gedhe nanging cukuplah, lan uga resik.","Dari banyaknya restoran sunda di Bandung, menurut saya Ciganea salah satu favorit saya. Saya suka karena ayamnya khas, digorengnya tidak terlalu kering. Lalu sambalnya pun tidak kalah enak. Menu yang lain pun enak. Tempatnya seperti rumah, tidak terlalu besar tapi cukuplah, dan juga bersih.","Dari beberapa restoran sunda di Bandung, menurut saya Ciganea salah satu favorit saya. Saya suka karena dagingnya khas, digorengnya tidak terlalu kering. Terus sambalnya juga tidak kalah enak. Menu lainnya juga enak. Tempatnya seperti rumah, tidak terlalu besar tapi cukuplah, dan juga bersih."""
"Hotel iki uwes ngadeg saka telung puluh tahun sing kapungkur, sakdurunge aku lair. Panginepan kapisan ning kota iki. Saiki uwis akeh ngadeg hotel ning kene.","Hotel ini sudah berdiri sejak tiga puluh tahun yang lalu, sebelum saya lahir. Penginapan pertama di kota ini. Sekarang sudah banyak berdiri hotel di sini.","""Hotel ini sudah berdiri sejak dua puluh tahun yang lalu, sebelum saya datang. Penampilan langsung di kota ini. Sekarang sudah banyak hotel di sini."""
"Panganan ning kene pada kaya kfc liyane. Pithik gorenge krispi, gurih, lan enak.","Makanan di sini sama seperti kfc lainnya. Ayam gorengnya crispy, gurih dan enak","""Makanan di sini seperti kfc lainnya. Ayam gorengnya crispy, gurih, dan enak."""
"Piye ora nesu ora, kena php indosat terus kie. Pulsane kepotong ludes ora ana turahe.","Bagaimana tidak marah coba, kena php indosat terus nih. Pulsa selalu terpotong ludes tak tersisa.","Bagaimana tidak kesal, dikenami php indosat terus deh. Pulsa habis total tidak ada sisa catanya."""
"Pelayanane batik air bisnis class ing halim nguciwakake, gelas reged / mambu, tv ora ana nganggo alesan pesawat anyar, aling methuk saka medhuk pesawat diilangake","Pelayanan batik air bisnis class di halim mengecewakan, gelas kotor / bau, tv tidak ada dengan alasan pesawat baru, penjemputan dari turun pesawat dihilangkan","""Pelayanan batik air bisnis class di halim mengecewakan, gelas kotor / air, tv tidak ada pakai alasan pesawat baru, aling tahu dari tadi pesawat dihilangkan"""
Ngganggo laurier dobel pas arep turu pas menstruasi ben ora bocor,Pakai laurier double pas mau tidur saat menstruasi biar tidak bocor,"""Menggunakan laurier double sebelum tidur saat menstruasi supaya tidak bocor"""
"Panggon mangane sederhana banget, nanging rasane juara. Komposisi bumbu kacange pas lan porsine ora tek akeh. Pengunjung sing teka rame banget.","Tempat makannya sangat sederhana, namun rasanya juara. Komposisi bumbu kacangnya pas dan porsinya tidak terlalu besar. Pengunjung yang datang sangat ramai.","""Tempat makannya sangat sederhana, tapi rasa sangat juara. Perpaduan bumbu kacangnya pas dan porsinya tidak terlalu banyak. Pengunjung yang datang ramai sekali."""
"Panggonan lan arsitektur panggonan iki oke banget, mung yen panganane lan ombeane ing kene ora patia maer. Enak kanggo mateni bareng kanca-kanca.","Lokasi dan arsitektur tempat ini oke banget, cuma kalau makanan dan minuman di sini tidak terlalu istimewa. Enak buat bunuh bareng teman-teman.","""Tempat dan arsitektur tempat ini sangat ok, cuma kalau makanan dan minuman di sini tidak terlalu mahal. Enak buat kumpul bareng teman-teman."""
Rasa panganan biasa ae lan suasanane ora istimewa dadi pisan ketekan wis cukup.,Rasa makanan biasa saja dan suasana tidak istimewa sehingga sekali kedatangan sudah cukup.,"""Rasa makanan biasa saja dan suasana tidak istimewa sehingga cukup ketekan sudah cukup."""
Sing nglarang GBK didadekake panggonan konser pada songong-songong banget dah. Suket ning lapangan sapa sing pengin ngopeni yen ora ana duwit konser. Urung meneh kursi sing seneng dirusak supporter bal. Aduh.,Yang melarang GBK dijadikan venue konser pada songong-songong amat dah. Rumput di lapangan siapa yang mau pelihara kalau tidak ada duit konser. Belum lagi kursi yang suka dirusak supporter bola. Aduh.,"""Yang melarang GBK dijadikan tempat konser pada sing gladiator banget dah. Terjebak di lapangan tiap yang ingin menonton kalau tidak ada uang konser. Belum lagi kursi yang seneng dirusak oleh supporter bal. Aduh."""
Gendeng ya. Pesen mix platter ae sampek luwih saka 30 menit. Takon nyang pelayane malah minggat. Ora responsif. Suwi.,Gila ya. Pesan mix platter saja sampai lebih dari 30 menit. Bertanya ke pelayannya malah kabur. Tidak responsif. Lama.,"""Sedih ya. Pesan mix platter saja sampai lebih dari 30 menit. Tanyakan ke pelayan malah kabur. Non responsif. Sayang."""
"Pas jenuh karo oleh oleh khas bandung sing wis ana, dadi roti bakar tunggal isa dadi pilihan. Aku kerep tuku roti marie sing dibakar karo rasa sing enaakk, uga roti bakar karo rasa keju utawa coklate. Biasane aku tuku ning konter roti bakar tunggal ning paskal hyper square. Regane ancen rodok larang, nanging rumangsaku meh podo karo panganan oleh-oleh. Dadi ya ora isa uga diomongne larang. Lan toh rasane enak.","Saat jenuh dengan oleh oleh khas bandung yang sudah ada, maka roti bakar tunggal bisa menjadi pilihan. Saya sering beli roti marie yang dibakar dengan rasa yang yuummy, juga roti bakar dengan rasa keju atau coklatnya. Biasanya saya beli di counter roti bakar tunggal di paskal hyper square. Harganya memang agak mahal, tapi saya rasa hampir sama dengan makanan oleh-oleh. Jadi ya tidak bisa juga dibilang mahal. Dan toh rasanya enak.","""Pas kenyang sama oleh-oleh bandung yang udah ada, jadi roti bakar tunggal bisa jadi pilihan. Saya sering beli roti marie yang dibakar sama rasa yang enak, juga roti bakar dengan rasa keju atau coklat. Biasanya saya beli di konter roti bakar tunggal di paskal hyper square. Harganya benar-benar murah, tapi rasa makannya sama saja dengan makanan oleh-oleh. Jadi ya tidak bisa juga diomongkan mahal. Lagipula rasanya enak."""
"Lunga bareng kaluwarga mangan mbengi, regane larang kanthi rasa sing biasa bae.","Pergi bersama keluarga makan malam, harganya mahal dengan rasa yang biasa saja.","""Kangen sama keluarga makan malam, harganya mahal dengan rasa yang biasa saja."""
"Sugeng siang, biaya administrasi rek simpedes tp 5.500, - / sasi. Maturnuwun era","Selamat siang, biaya administrasi rek simpedes rp 5.500, - / bulan. Terima kasih era","""Selamat siang, biaya administrasi rek simpedes tp 5.500, - / bulan. Terima kasih era"""
"Panggonan kapenak lan enak, kala-kala didadekake panggonan foto pre-wedding","Tempat nyaman dan enak, kadang dijadikan tempat foto pre-wedding","""Tempat yang nyaman dan enak, terkadang dijadikan tempat foto pre-wedding"""
"Pelayanane apik banget, lan muasne saka segi panggon, apik banget isa ndelok pemandangan kutha pas wengi saka segi panganan, apik pol! Panganane enak banget ora nyesel ngge mara rene.","Pelayanannya sangat bagus, sangat memuaskan dari segi tempat, indah sekali bisa melihat pemandangan kota di malam hari dari segi makanan, terbaik! Makanannya enak sekali tidak menyesal untuk datang ke sini.","""Pelayanan sangat bagus, dan memuaskan dari segi tempat, sangat bagus bisa melihat pemandangan kota saat malam dari segi makanan, sangat enak tidak menyesal berkunjung ke sini."""
Arif tuku jaket billabong sek paling anyar,Arif membeli jaket billabong yang terbaru,"""Arif membeli jaket billabong sek terbaru"""
"Warung mangan sing uwis teka wiwit suwi lan uwis dadi kaya legenda kayane saiki uwis buka cabang. Terkenal amarga konsisteni rasa -ne uwis pirang-pirang tahun, sanadyan bangunan asli uwis dibongkar nanging kaasliane tetep dijaga lan tetep engel parkir. Sawetara wektu kepungkur ana setithik pangowahan nalika ibu chef utama uwis ora ketok maneh.","Warung makan yang telah hadir sejak lama dan telah menjadi semacam legenda, mungkin sekarang sudah buka cabang. Terkenal karena konsistensi rasa -nya selama bertahun-tahun, meskipun bangunan asli telah dipugar tetapi keaslian masih tetap dijaga dan tetap susah parkir. Beberapa waktu terakhir ada sedikit perubahan ketika ibu chef utama sudah tidak terlihat lagi.","""Warung makan yang sudah lama jadi legenda sekarang sudah buka cabang. Terkenal karena konsistensi rasa -nya sudah beberapa tahun, meskipun bangunan asli sudah dibongkar tetapi kaasliannya tetap terjaga dan tetap engsel parkir. Sebagian waktu makan ada set sedikit pilihan saat ibu chef utama sudah tidak hadir."""
Menehi bantuan nyang korban bencana dinggo pencitraan percuma. Apameneh dinggo publikasi. Sepurane banget. Muak aku.,Memberikan bantuan ke korban bencana untuk pencitraan percuma. Apalagi untuk publikasi. Maaf banget. Muak saya.,"""Ini bantuan ke korban bencana untuk citra saja. Apa buat publikasi. Udang di atas daging. Muak aku."""
Rasa panganane biasa bae lan regane larang. Panggonane uga biasa. Lokasine ora patia adoh saka tengah kutha.,Rasa makanannya biasa saja dan harganya mahal. Tempatnya juga biasa. Lokasinya juga terlalu jauh dari pusat kota.,"""Rasa hidangannya biasa saja dan harga mahal. Tempatnya juga biasa. Lokasi tidak jauh dari pusat kota."""
Dingge mara nyang panggon iki dalane macet banget lan adoh saka pusat kutha. Saktekane ning kana ora ana bab sing spesial sing nggarai perjalanan adoh kebayar. Menune biasa ae.,Untuk menuju ke tempat ini jalannya sangat macet dan jauh dari pusat kota. Sesampainya di sana tidak ada hal yang spesial yang membuat perjalanan jauh terbayarkan. Menunya biasa saja.,"""Untuk pergi ke tempat ini jalannya super macet dan jauh dari pusat kota. Kejadiannya di sana tidak ada yang spesial yang membuat perjalanan terasa berharga. Menunya biasa saja."""
Rasa rotine enak. Variasi roti lan pacetane sing didol akeh. Rega standar. Paling seneng karo roti taware. Seneng.,Rasa rotinya enak. Variasi roti dan cemilan yang dijual banyak. Harga standar. Paling suka sama roti tawarnya. Suka.,"""Rasa roti terasa enak. Variasi roti dan tapenya yang didor banyak. Harga standar. Paling suka dengan roti tawar. Senang."""
"Deknen kuwi sapa sih? Kok isi beritane deknen kabeh, mbokane deknen mantan narapidana kae","Dia ini siapa sih? Kok isi berita dia semua, bukannya dia mantan narapidana itu","""Adik itu siapa sih? Kok isinya penuhnya, maksudnya adik itu mantan narapidana kenapa"""
"Pengin mangan karo nikmati suwasana paris? Ora usah adoh-adoh menyang prancis, cukup menyang paris van java alias bandung. Braga permai iki rekomendasi banget kanggo mangan karo santai-santai. Panganane enak, regane mlebu akal lan suwasanane kapenak banget apamaneh meja sing ning jaba. Mangan karo nikmati suwasana bandung jaman mbiyen.","Ingin makan sembari menikmati suasana paris? Enggak usah jauh-jauh ke prancis, cukup ke paris van java alias bandung. Braga permai ini rekomendasi banget buat makan sambil santai-santai. Makanannya enak, harganya masuk akal dan suasananya nyaman banget apalagi meja yang di luar. Makan sambil menikmati suasana bandung tempo dulu.","""Ingin makan sambil menikmati suasana paris? Tidak usah jauh-jauh ke Prancis, cukup ke paris van java alias bandung. Braga permai ini rekomendasi banget buat makan sambil santai-santai. Makanannya enak, harganya masuk akal dan suasananya sangat nyaman apalagi meja yang di luar. Makan sambil menikmati suasana bandung zaman dulu."""
Yogyakarta iki ing saben pojokan dalan akeh hotel. Nanging eman. Kanggo kelas bintang 3 bae rega luwih larang kanthi pelayanan sing ora sepadan.,Yogyakarta ini di tiap sudut jalan banyak hotel. Tapi sayang. Untuk kelas bintang 3 saja harga lebih mahal dengan pelayanan tidak setara.,"""Yogyakarta ini di setiap pojokan jalan ada hotel. Tapi mahal. Untuk kelas bintang 3 saja harga lebih mahal dengan pelayanan yang tidak sebanding."""
Bakmine enak. Ditambah daging rica2ne mantep banget. Rasane si pedes-pedes nanging nikmat. Mangan siji krasa kurang tah.,Bakminya enak. Ditambah daging rica2nya super mantap. Rasanya sih pedas-pedas tapi nikmat. Makan satu berasa kurang deh.,"""Bakminen enak. Ditambah daging rica2nya mantap banget. Rasanya si pedes-pedes tapi nikmat. Makan sekali terasa kurang deh."""
Aplikasi bni mobile banking tulung didandani soale arep aktivasi akun ora isa.,Aplikasi bni mobile banking mohon diperbaiki soalnya mau aktivasi akun tidak bisa.,"""Aplikasi bni mobile banking tolong diperiksa sebab mau aktifasi akun tidak bisa."""
Anti nganggo power bank wiwit handphone samsungku bocor bateraine sakbanjure dingokake kuwi.,Anti pakai power bank semenjak handphone samsung gue bocor baterenya setelah dipakaikan gituan.,"""Anti pakai power bank sedikit handphone samsungku rusak baterai yang sudah di pakai itu."""
"Botol uc1000 angel banget dibukake tah, marakna tangan lara","Botol uc1000 susah banget dibukanya dah, bikin tangan sakit","""Botol uc1000 susah banget dibuka ya, kena tangan berapa"""
"Nggolek suwasana nostalgia ing jogja, panggonan iki yaiku pilian sing pas! Menu panganane didominasi panganan-panganan sing kena pengaruh gaya panganan landa. Kasenenganku stik sirloin. Restoran iki uga ndhuweni toko roti kanthi pilian roti gaya jaman mbiyen.","Mencari suasana nostalgia di jogja, tempat ini adalah pilhan yang tepat! Menu makanan didominasi makanan-makanan yang dipengaruhi gaya makanan belanda. Favorit saya steak sirloin. Restoran ini juga memiliki toko roti dengan pilihan roti bergaya zaman dahulu.","Mencari suasana nostalgia di jogja, tempat ini adalah pilihan yang tepat! Menu makanannya didominasi makanan-makanan yang terpengaruh gaya masakan landa. Kesan saya stik sirloin. Restoran ini juga memiliki toko roti dengan pilihan roti gaya zaman dahulu."""
Ketua dpr ngapresiasi pilkada barengan sing mlaku damai.,Ketua dpr mengapresiasi pilkada serentak yang berlangsung damai.,Ketua dpr apresiasi pilkada serentak yang berjalan damai.
Ngurus gaji karyawan dhewe wae ora isa jare arep ngurus bumn. Mikir nganggo utek,Mengurus gaji karyawan sendiri saja tidak becus konon mau mengurus bumn. Mikir pake otak,"""Mengurus gaji karyawan sendiri saja tidak bisa mulai ingin mengurus bumn. Berpikirlah dengan bijak."""
Ning indonesia pilihan merek telepon seluler kan melimpah. Lak ora seneng cara xiaomi nglakokne bisnise ya kari milih merek liya. Digawa santai wae.,Di indonesia pilihan merek telepon seluler kan melimpah. Kalau tidak suka cara xiaomi menjalankan bisnisnya ya tinggal pilih merek lain. Dibawa santai saja.,"""Di indonesia pilihan merek telepon seluler kan melimpah. Kalau tidak suka cara xiaomi merusak bisnismenya ya cari pilihan merek lain. Dibuat santai saja."""
"Nate mangan ning poolside hotel hilton? Jan ora rekomendasi kanggo rasa lan rega. Panganane kurang rasane, aku nggawa 20 uwong, kabeh gela.","Pernah makan di poolside hotel hilton? Sangat tidak rekomendasi untuk rasa dan harga. Makanan kurang rasa, gue bawa 20 orang, semua kecewa.","""Nate makan di poolside hotel hilton? Tidak deh rekomendasi buat rasa dan harga. Makanannya kurang rasanya, saya bawa 20 orang, semuanya kecewa."""
Panggonane unik. Karo mangan uga dimanjakake kaliyan panggonan sing sarwa unik. Akeh kayu kayu lan galerine. Kanggo bocah uga aja kuatir. Ana dolanan bocahe. Dadi mangan dadi luwih santai.,Tempatnya unik. Sambil makan juga dimanjakan dengan tempat yang serba unik. Banyak kayu kayu dan galerinya. Buat anak juga jangan kuatir. Ada mainan anaknya. Jadi makan jadi lebih santai,"""Tempatnya unik. Selain makan juga dimanjakan dengan tempat yang semua unik. Banyak kayu kayu dan galerinya. Bagi anak-anak juga tak terlalu takut. Ada mainan bocahnya. Jadi makan jadi lebih santai."""
"Yen marang rene aku mesthi pesen budin sambel roa. Budine digoreng dipasake karo sambel roa, enak. Panganan sing liyane uga enak nanging kanggo aku lan kaluwarga sing paling enak ing kene ya mangan budin karo ngombe kopi.","Kalau ke sini saya selalu pesan singkong sambal roa. Singkongnya digoreng dipadankan dengan sambal roa, enak. Makanan yang lainnya juga enak tetapi buat saya dan keluarga yang paling enak di sini ya makan singkong sambil minum kopi.","""Kalau ke sini saya selalu pesan budin sambal roa. Budinnya digoreng dengan sambal roa, enak. Makanan lainnya juga enak tapi buat saya dan keluarga yang paling enak di sini ya makan budin sambil minum kopi."""
Telepone genggam eror pas kaping pisan diurupne,Telepon genggamnya eror pas pertama dinyalakan,"""Telepon genggam eror pas dihubungi"""
Turu sing cukup saben dinane isa gawe awak ora kekeselen lan seger sawektu tangi ing dina esuk.,Tidur yang cukup tiap harinya bisa bikin badan tidak kecapekan dan segar ketika bangun di pagi hari.,"""Terima kasih yang cukup seluruh perjalanannya bisa membuat kita tidak kecewa dan segar setelah kita sehari malam."""
Restoran iki romantis tenan kanthi pemandangane sing apik tenan ing dina mbengi,Restoran ini sangat romantis dengan pemandangannya yang sangat indah di malam hari,"""Restoran ini sangat romantis dengan pemandangan yang indah sekali di malam hari"""
"Sugeng sonten ibu, bab produk perbankan mandiri apa sing entuk dhewe rewangi? Yogi","Selamat sore ibu, perihal produk perbankan bank mandiri apa yang dapat kami bantu? Yogi","""Selamat sore ibu, terkait produk perbankan mandiri apa yang dapat kami tanyakan? Yogi"""
"Suwasanane ing panggonan iki luwar biasa tenan. Pas kuwi dhewe teka ing sore ameh wengi, lan etuk panggonan sing ngadep ning air terjun. Gemricik banyu grojogan lan suwasana desa nambah nikmat suwasana mangan wengi dhewe pas kuwi. Panganan disajekake kanthi gaya tradisional lan rasane cukup apik kanggo ilate dhewe.","Suasananya di tempat ini sungguh luar biasa. Ketika itu kami datang pada senja menjelang malam, dan mendapatkan ruang yang menghadap ke air terjun. Gemericik air terjun dan suasana pedesaan menambah nikmat suasana makan malam kami ketika itu. Makanan disajikan dengan gaya tradisional dan rasanya cukup menarik untuk lidah kami.","""Suasana di tempat ini luar biasa. Pas itulah kami tiba di sore hari dengan suasana malam, dan dekat dengan air terjun. Semilir air terjun dan suasana desa menambah nikmat suasana makan malam kami pada saat itu. Makanan disajikan dengan gaya tradisional dan rasanya cukup enak untuk lidah kami."""
"Regane larang banget, padahal panganan sing didol panganan indonesia umume. Padahal kanggo nikmati panganan kaya ngene iki ing panggonan liyane adoh luwih murah. Sega goreng wae ing kene larang banget banget! Jengkel.","Harganya terlalu mahal, padahal makanan yang dijualkan makan indonesia umumnya. Padahal untuk menikmati makanan sejenis di tempat lain jauh lebih murah. Nasi goreng saja di sini mahal banget banget! Kesal.","""Harganya mahal banget, padahal masakan yang ditawarkan masakan indonesia umumnya. Padahal buat menikmati masakan seperti ini di tempat lain jauh lebih murah. Ayam goreng saja di sini mahal banget banget! Janggal."""
Ana ing akun mycare ku sek keblokir kuwi wis aku tambahake nomer im3 ku sek anyar,Dalam akun mycare saya yang terblokir tersebut sudah saya tambahkan nomer im3 saya yang baru,"""Ada di akun mycare ku yang terblokir itu sudah aku tambahkan nomor im3 ku yang baru"""
120 peserta sing lulus iki bakale dibagi dadi 4 kelas karo jumlah masing masing 30 murid,120 peserta yang lulus ini akan dibagi menjadi 4 kelas dengan jumlah masing masing 30 siswa.,"""120 peserta yang lulus ini akan dibagi menjadi 4 kelas dengan jumlah masing masing 30 murid"""
"Apa iki, regane larang, pelayanane jan mines!","Apa ini, harga mahal, pelayanan minus!","""Apa itu, harganya mahal, pelayanannya tidak ramah!"""
Aku ketemu karo deknen ing asrama panggonan dhewe manggon nalika isih mahasiswa,Saya bertemu dengannya di asrama tempat kami tinggal semasa mahasiswa dulu,"""Saya bertemu dengan dia di asrama tempat saya tinggal jadi sewaktu masih mahasiswa"""
"Endi ki suwe banget konfirmasine? Iki uwis dibayar, uwis ngirimne bukti transfer, nanging e - tiket pancet ora metu? Aku gela, wegah digantung ngene.","Mana nih lama sekali konfirmasinya? Ini sudah dibayar, sudah mengirimkan bukti transfer, tetapi e - tiket tetap tidak keluar? Saya kecewa, tidak mau digantung begini.","""Sudah berapa lama konfirmasi itu? Ini sudah dibayar, sudah kirim bukti transfer, tapi tiketnya hilang tidak muncul? Aku frustasi, sudah digantung begitu."""
"Ndelok film indonesia ning tv iki, kadang nggarai pegel. Merga kayak-kayake indonesia ora ana masalah, merga kabeh lagi mlaku-mlaku ning luar negeri.","Menonton film indonesia di tv ini, kadang bikin jengkel. Karena seakan-seakan indonesia tidak ada masalah, karena semuanya lagi jalan-jalan di luar negeri.","""Lihat film indonesia di tv ini, kadang bikin migrain. Karena sepertinya indonesia tidak ada masalah, karena semua lagi jalan-jalan di luar negeri."""
"Dasare ora ngerti kahanan kowe! Sinau beladiri udu nggo disombongke! Nanging kanggo nglindhungi awake dhewe! Gurumu dantemi apa maneh uwong tuwamu! Dasar iblis kowe, nyawa dibayar nyawa! Kowe ndhuwe utang siji nyawa! Lan nyawamu sing dadi bayarane!?","Dasar tak tau diri kau! Belajar beladiri bukan untuk di sombongkan! Tapi untuk melindungi diri sendiri! Guru lu aja lu pukulin apalagi orang tua lo! Dasar iblis kau, nyawa di bayar nyawa! Lu punya hutang satu nyawa! Dan nyawa lo yang jadi bayarannya!?","""Dasar tidak mengerti perkataan saya! Beladiri dulu untuk disombongkan! Namun untuk melindungi diri sendiri! Guru kamu itu apa maksudnya lagi tua! Dasar iblis kamu, nyawa dibayar nyawa! Kamu punya utang satu nyawa! Dan nyawamu yang jadi bayarannya!?"""
"Lak nyang mangkok iwak pitik mesti tuku kwetiaew sirame, lak didelok kayake sing sitik, nangis pas dipangan beh, akeh banget lak kanggo porsiku, kwetiaw sirame sik juara ning kene timbang nggon liya, tenan. Sambele uga sekeca banget karo seleraku.","Kalau ke mangkok ayam pasti beli kwetiaw siramnya, kalau dilihat seperti yang sedikit, tetapi pas dimakan beuh, banyak sekali kalau buat porsi saya, kwetiaw siramnya masih juara di sini dari pada di tempat lain, sungguh. Sambelnya juga sesuai banget sama selera saya.","""Kalau di mangkok ayam bakar harus ambil mie rebusnya, kalau dilihat agak, menangis pas dimakan baru, banyak banget kalau buat porsi saya, mie rebusnya sangat juara di sini deh dibanding ke lain, sungguh. Sambalnya juga sangat mantab banget sama selera saya."""
Atlet enom tanah air melu serpong run 2018 dinggo ajang nguji coba,Atlet muda tanah air ikuti serpong run 2018 untuk ajang uji coba,"""Olimpian tanpa bendera tanah air ikuti serpong run 2018 untuk ajang uji coba"""
"Penting lan sebarno negriku sing wis lara, pas oknum aparat dadi keparat, sing pener disalahne lan sing salah dipenerne","Penting dan sebarkan negeriku yang sudah sakit, kala oknum aparat jadi keparat, yang benar disalahkan dan yang salah dibenarkan","Penting dan sungguh negeri saya yang sudah lelah, ketika oknum aparat menjadi penjahat, yang pener salah dan yang salah peneran"
Bis harapan jawa adoh luwih kapenak dibanding sing liyane,Bus harapan jaya jauh lebih nyaman dibandingkan yang lainnya,"""Bis harapan jawa bersih lebih nyaman dibanding yang lain"""
Tinggalen ae lak awakmu pancene wis waleh karo pacarmu lan pacaran ora ana gunane kanggo awakmu.,Tinggalkanlah kalau kamu memang sudah bosan sama pacar mu dan pacaran tidak ada gunanya buat kamu.,Hanya tinggal saja kalau kamu memang sudah lelah dengan pacarmu dan pacaran tidak ada gunanya untuk kamu.
"Isih percoyo karo omongane? Dee sing nutup rapet-rapet bobroke sifate, dee uga sing mbukak tabir aibe.","Masih percaya sama omongannya? Dia yang menutup rapat-rapat kebobrokan sifatnya, dia juga yang membuka tabir aibnya.","“Masih percaya dengan omongannya? Dia yang menutup rapat-rapat telinga, dia juga yang membuka tabir kebohongannya.”"
"Kafe iki, nduwe pirang-pirang cemilan sing top banget, tahu ning lumboenk karo vulkano risols jenenge. Sensasine unik saka wujude karo rasane nggarai sir maneh si maneh, dinggo sing penasaran oleh njajal wis.","Kafe ini, punya beberapa cemilan yang top banget, tahu di lumboenk sama vulkano risols namanya. Sensasi unik dari tampilan sama rasanya bikin mau lagi mau lagi, bagi yang penasaran boleh dicoba deh.","""Kafe ini, memiliki beberapa cemilan yang top banget, tahu di samping dengan gunung dan gunung yang sama namanya. Sensasinya unik dari keduanya dari penampilan dan rasa yang membuat kembali lagi dan lagi, untuk yang penasaran ingin mencoba sudah."""
2018 kpk nduweni tekad kanggo nuntaskae kasus e-ktp lan lbi.,2018 kpk bertekad menuntaskan kasus e-ktp dan blbi.,2018 kpk punya tekad untuk tuntas kasus e-ktp dan lainnya.
Namung penerbangan ing indonesia sing ora tahu ngeregani wektu. Uwis mbayar larang pelayanane tetep nguciwakake,Cuma penerbangan di indonesia yang tidak pernah ngehargai waktu. Sudah bayar mahal tetap pelayanannya mengecewakan,"""Hanya penerbangan di indonesia yang tidak menentu waktunya. Sudah bayar mahal pelayanan tetap mengecewakan"""
"Kanggo layanan bank ing akhir pekan sing lokasine ing bekasi, bapak isa teka marang kantor cab bank mandiri bekasi juanda","Untuk layanan bank di akhir pekan yang berlokasi di bekasi, bapak dapat datang ke kantor cab bank mandiri bekasi juanda.",Untuk layanan bank di akhir pekan yang lokasinya di bekasi bapak bisa datang ke kantor cab bank mandiri bekasi juanda
susah banget ndelok segara sing saiki reget didadekake panggonan guwak sampah sembarangan,Sedih banget melihat laut yang sekarang kotor dijadikan tempat buang sampah sembarangan,"""sangat sulit melihat laut yang sekarang kotapang dengan tempat duduk berserakan"""
"Salah siji panggon mangan lan panggon nangkring sing direkomendasikne kanca sing oke banget. Panggone pancene lumayan munggah lak saka kutha, lan rodok mlebu-mlebu sampek ora ketok lak saka dalan utama. Nanging panganane enak, panggone asik, regane uga standar. Sik sumbut karo regane lah. Oleh lak nyang Malang dolan mrene maneh.","Salah satu tempat makan dan tempat nongkrong yang direkomendasikan teman yang oke sekali. Tempatnya memang lumayan naik kalau dari kota, dan agak masuk-masuk sampai tidak terlihat kalau dari jalan utama. Tapi makanannya enak, tempatnya asik, harganya juga standar. Masih sepadan dengan harga lah. Bolehlah kalau ke Malang datang ke sini lagi.","""Salah satu tempat makan dan tempat nongkrong yang direkomendasikan teman yang oke banget. Tempatnya memang lumayan tinggi jika dari kota, dan cukup mudah masuk-masuk sampai tidak ketok jika dari jalan utama. Tapi makanannya enak, tempatnya asik, harga juga standar. Sek sek dengan harganya lah. Kunjungi lagi kalau ke Malang deh."""
On the spot lagi tayang ing trans7,On the spot sedang tayang di trans7,"""On the spot kembali tayang di trans7"""
"Bener-bener iwak pitik goreng sing gurih lan nggarai aku ketagihan, sambel sing pedes nggarai sensasi mangan luwih mantep karo sega anget lan es teh manis","Benar benar ayam goreng yang gurih dan membuat saya ketagihan, sambal yang pedas membuat sensasi makan lebih mantap dengan nasi hangat dan es teh manis","""Memang benar ayam goreng yang lezat dan membuat saya ketagihan, sambal yang pedas menambah sensasi makan lebih mantap dengan nasi hangat dan es teh manis"""
Aku wis ndaftar namung ora entuk sms seka 5111.,Saya sudah registrasi tapi tidak dapat sms dari 5111.,"""Saya sudah mendaftar tapi tidak dapat sms dari 5111."""
