javanese,ground_truth,generated
Musim udan kaya iki saban udan mesthi ora tenang wedi kabanjiran.,Musim hujan begini setiap hujan pasti tidak tenang takut kebanjiran.,Musim hujan seperti ini setiap hujan memang tidak tenang takut banjir.
Sate wedus H. Ihsan iki cukop terkenal ning tegal. Lak ora iso marani panggon ning pusate. Sampeyan isa uga nemokne sate wedus H Ihsan ning pirang-pirang panggon mangan ning kutha tegal.,Sate kambing H. Ihsan ini cukup terkenal di tegal. Apabila tidak bisa mengunjungi lokasi di pusatnya. Anda bisa juga menemukan sate kambing H Ihsan di beberapa tempat makan di kota tegal.,"""Sate kambing H. Ihsan ini cukup terkenal di tegal. Kalau tidak bisa menyantap di pusatnya. Anda juga bisa menemukan sate kambing H Ihsan di beberapa tempat makan di kota tegal."""
"Saka okehe restoran sunda ing Bandung, miturutku Ciganea salah siji favoritku. Aku seneng amarga pithike khas, digorenge ora patio garing. Terus sambele uga ora kalah enak. Menu sing liya uga enak. Panggonane kaya omah, ora patio gedhe nanging cukuplah, lan uga resik.","Dari banyaknya restoran sunda di Bandung, menurut saya Ciganea salah satu favorit saya. Saya suka karena ayamnya khas, digorengnya tidak terlalu kering. Lalu sambalnya pun tidak kalah enak. Menu yang lain pun enak. Tempatnya seperti rumah, tidak terlalu besar tapi cukuplah, dan juga bersih.","""Dari sekian restoran sunda di Bandung, menurut saya Ciganea salah satu favorit saya. Saya suka karena paha ayamnya khas, digoreng tidak terlalu garing. Terus sambalnya juga tidak kalah enak. Menu yang lainnya juga enak. Tempatnya seperti rumah, tidak terlalu besar tapi cukuplah, dan juga bersih."""
"Hotel iki uwes ngadeg saka telung puluh tahun sing kapungkur, sakdurunge aku lair. Panginepan kapisan ning kota iki. Saiki uwis akeh ngadeg hotel ning kene.","Hotel ini sudah berdiri sejak tiga puluh tahun yang lalu, sebelum saya lahir. Penginapan pertama di kota ini. Sekarang sudah banyak berdiri hotel di sini.","""Hotel ini sudah berdiri sejak tiga puluh tahun yang lampau, sebelum saya lahir. Tempat beristirahat bersama di kota ini. Sekarang sudah banyak berdiri hotel di sini."""
"Panganan ning kene pada kaya kfc liyane. Pithik gorenge krispi, gurih, lan enak.","Makanan di sini sama seperti kfc lainnya. Ayam gorengnya crispy, gurih dan enak","Makanan di sini hampir mirip kfc lainnya. Ayam gorengnya krispi, gurih, dan enak."
"Piye ora nesu ora, kena php indosat terus kie. Pulsane kepotong ludes ora ana turahe.","Bagaimana tidak marah coba, kena php indosat terus nih. Pulsa selalu terpotong ludes tak tersisa.","""Bagaimana tidak kesal tidak, kena php indosat terus nih. Pulsa terpotong habis tak ada sisa."""
"Pelayanane batik air bisnis class ing halim nguciwakake, gelas reged / mambu, tv ora ana nganggo alesan pesawat anyar, aling methuk saka medhuk pesawat diilangake","Pelayanan batik air bisnis class di halim mengecewakan, gelas kotor / bau, tv tidak ada dengan alasan pesawat baru, penjemputan dari turun pesawat dihilangkan","Pelayanan batik air business class di halim mengecewakan, gelas kotor/berdebu, tv tidak ada dengan alasan pesawat baru, paling parah dari medhok pesawat dihilangkan"
Ngganggo laurier dobel pas arep turu pas menstruasi ben ora bocor,Pakai laurier double pas mau tidur saat menstruasi biar tidak bocor,Pakai laurier dobel saat akan tidur saat menstruasi biar tidak bocor
"Panggon mangane sederhana banget, nanging rasane juara. Komposisi bumbu kacange pas lan porsine ora tek akeh. Pengunjung sing teka rame banget.","Tempat makannya sangat sederhana, namun rasanya juara. Komposisi bumbu kacangnya pas dan porsinya tidak terlalu besar. Pengunjung yang datang sangat ramai.","""Tempat makannya sangat sederhana, tetapi rasanya juara. Komposisi bumbu kacang nya pas dan porsi nya tidak terlalu banyak. Pengunjung yang datang melimpah."""
"Panggonan lan arsitektur panggonan iki oke banget, mung yen panganane lan ombeane ing kene ora patia maer. Enak kanggo mateni bareng kanca-kanca.","Lokasi dan arsitektur tempat ini oke banget, cuma kalau makanan dan minuman di sini tidak terlalu istimewa. Enak buat bunuh bareng teman-teman.","""Tempat dan arsitektur tempat ini oke banget, cuma kalau makanan dan minuman di sini kurang memuaskan. Enak buat menghabiskan waktu bersama teman-teman."""
Rasa panganan biasa ae lan suasanane ora istimewa dadi pisan ketekan wis cukup.,Rasa makanan biasa saja dan suasana tidak istimewa sehingga sekali kedatangan sudah cukup.,Rasa makanan biasa saja dan suasananya tidak istimewa sehingga terlalu mahal.
Sing nglarang GBK didadekake panggonan konser pada songong-songong banget dah. Suket ning lapangan sapa sing pengin ngopeni yen ora ana duwit konser. Urung meneh kursi sing seneng dirusak supporter bal. Aduh.,Yang melarang GBK dijadikan venue konser pada songong-songong amat dah. Rumput di lapangan siapa yang mau pelihara kalau tidak ada duit konser. Belum lagi kursi yang suka dirusak supporter bola. Aduh.,Yang melarang GBK dijadikan tempat konser sangat sangat sangat sangat tidak profesional dah. Rumput di lapangan siapa yang mau nanggung kalau tidak ada duit konser. Belum lagi kursi yang senang dirusak supporter bola. Aduh.
Gendeng ya. Pesen mix platter ae sampek luwih saka 30 menit. Takon nyang pelayane malah minggat. Ora responsif. Suwi.,Gila ya. Pesan mix platter saja sampai lebih dari 30 menit. Bertanya ke pelayannya malah kabur. Tidak responsif. Lama.,Parah ya. Pesan mix platter saja sampai lebih dari 30 menit. Tanya ke pelayannya malah menghilang. Tidak responsif. Lama.
"Pas jenuh karo oleh oleh khas bandung sing wis ana, dadi roti bakar tunggal isa dadi pilihan. Aku kerep tuku roti marie sing dibakar karo rasa sing enaakk, uga roti bakar karo rasa keju utawa coklate. Biasane aku tuku ning konter roti bakar tunggal ning paskal hyper square. Regane ancen rodok larang, nanging rumangsaku meh podo karo panganan oleh-oleh. Dadi ya ora isa uga diomongne larang. Lan toh rasane enak.","Saat jenuh dengan oleh oleh khas bandung yang sudah ada, maka roti bakar tunggal bisa menjadi pilihan. Saya sering beli roti marie yang dibakar dengan rasa yang yuummy, juga roti bakar dengan rasa keju atau coklatnya. Biasanya saya beli di counter roti bakar tunggal di paskal hyper square. Harganya memang agak mahal, tapi saya rasa hampir sama dengan makanan oleh-oleh. Jadi ya tidak bisa juga dibilang mahal. Dan toh rasanya enak.","""Saat bosan dengan oleh oleh khas bandung yang sudah biasa, jadi roti bakar tunggal bisa jadi pilihan. Saya sering beli roti marie yang dibakar dengan rasa yang enaakk, juga roti bakar dengan rasa keju atau coklat. Biasanya saya beli di stand roti bakar tunggal di paskal hyper square. Harganya memang agak mahal, tapi sepadan dengan hasil oleh-oleh. Jadi ya tidak bisa juga dikata mahal. Dan toh rasanya enak."""
"Lunga bareng kaluwarga mangan mbengi, regane larang kanthi rasa sing biasa bae.","Pergi bersama keluarga makan malam, harganya mahal dengan rasa yang biasa saja.","""Pergi bersama keluarga makan malam, harga mahal dengan rasa yang biasa saja."""
"Sugeng siang, biaya administrasi rek simpedes tp 5.500, - / sasi. Maturnuwun era","Selamat siang, biaya administrasi rek simpedes rp 5.500, - / bulan. Terima kasih era","Selamat siang, biaya administrasi rek simpedes rp 5.500, - / bulan. Terima kasih"
"Panggonan kapenak lan enak, kala-kala didadekake panggonan foto pre-wedding","Tempat nyaman dan enak, kadang dijadikan tempat foto pre-wedding","Tempat nyaman dan enak, kadang dijadikan tempat foto pre-wedding"
"Pelayanane apik banget, lan muasne saka segi panggon, apik banget isa ndelok pemandangan kutha pas wengi saka segi panganan, apik pol! Panganane enak banget ora nyesel ngge mara rene.","Pelayanannya sangat bagus, sangat memuaskan dari segi tempat, indah sekali bisa melihat pemandangan kota di malam hari dari segi makanan, terbaik! Makanannya enak sekali tidak menyesal untuk datang ke sini.","""Pelayanan sangat bagus, dan pemandangan sangat bagus dari sudut tempat, sangat bagus bisa melihat pemandangan kota di malam hari dari sudut makanan, sangat bagus! Makanan sangat enak tidak kecewa datang ke sini."""
Arif tuku jaket billabong sek paling anyar,Arif membeli jaket billabong yang terbaru,Arif beli jaket billabong yang paling baru
"Warung mangan sing uwis teka wiwit suwi lan uwis dadi kaya legenda kayane saiki uwis buka cabang. Terkenal amarga konsisteni rasa -ne uwis pirang-pirang tahun, sanadyan bangunan asli uwis dibongkar nanging kaasliane tetep dijaga lan tetep engel parkir. Sawetara wektu kepungkur ana setithik pangowahan nalika ibu chef utama uwis ora ketok maneh.","Warung makan yang telah hadir sejak lama dan telah menjadi semacam legenda, mungkin sekarang sudah buka cabang. Terkenal karena konsistensi rasa -nya selama bertahun-tahun, meskipun bangunan asli telah dipugar tetapi keaslian masih tetap dijaga dan tetap susah parkir. Beberapa waktu terakhir ada sedikit perubahan ketika ibu chef utama sudah tidak terlihat lagi.","""Restoran makan yang sudah datang sejak lama dan sudah menjadi semacam legenda sepertinya sekarang sudah buka cabang. Terkenal karena konsistensi cita rasa -nya selama bertahun-tahun, walau bangunan asli sudah dibongkar tapi keaslian tetap dijaga dan tetap sulit parkir. Beberapa waktu lalu ada sedikit kekecewaan saat ibu chef utama sudah tidak muncul lagi."""
Menehi bantuan nyang korban bencana dinggo pencitraan percuma. Apameneh dinggo publikasi. Sepurane banget. Muak aku.,Memberikan bantuan ke korban bencana untuk pencitraan percuma. Apalagi untuk publikasi. Maaf banget. Muak saya.,Memberikan bantuan kepada korban bencana untuk pencitraan percuma. Apalagi untuk publikasi. Sangat sekali. Muak saya.
Rasa panganane biasa bae lan regane larang. Panggonane uga biasa. Lokasine ora patia adoh saka tengah kutha.,Rasa makanannya biasa saja dan harganya mahal. Tempatnya juga biasa. Lokasinya juga terlalu jauh dari pusat kota.,"""Rasa makanannya biasa saja dan harganya mahal. Tempatnya juga biasa. Lokasinya tidak terlalu jauh dari pusat kota."""
Dingge mara nyang panggon iki dalane macet banget lan adoh saka pusat kutha. Saktekane ning kana ora ana bab sing spesial sing nggarai perjalanan adoh kebayar. Menune biasa ae.,Untuk menuju ke tempat ini jalannya sangat macet dan jauh dari pusat kota. Sesampainya di sana tidak ada hal yang spesial yang membuat perjalanan jauh terbayarkan. Menunya biasa saja.,"""Untuk menuju tempat ini jalannya macet banget dan jauh dari pusat kota. Sekalipun ke sana tidak ada hal yang spesial yang membuat perjalanan jauh terbayar. Menunya biasa saja."""
Rasa rotine enak. Variasi roti lan pacetane sing didol akeh. Rega standar. Paling seneng karo roti taware. Seneng.,Rasa rotinya enak. Variasi roti dan cemilan yang dijual banyak. Harga standar. Paling suka sama roti tawarnya. Suka.,"""Rasa roti enak. Variasi roti dan toppingnya yang diambil banyak. Harga standar. Paling senang sama roti tawar. Enak."""
"Deknen kuwi sapa sih? Kok isi beritane deknen kabeh, mbokane deknen mantan narapidana kae","Dia ini siapa sih? Kok isi berita dia semua, bukannya dia mantan narapidana itu","""Tukang cukurnya itu siapa sih? Kok isi beritanya tukang cukurnya semua, bapaknya tukang cukur mantan narapidana itu kan"""
"Pengin mangan karo nikmati suwasana paris? Ora usah adoh-adoh menyang prancis, cukup menyang paris van java alias bandung. Braga permai iki rekomendasi banget kanggo mangan karo santai-santai. Panganane enak, regane mlebu akal lan suwasanane kapenak banget apamaneh meja sing ning jaba. Mangan karo nikmati suwasana bandung jaman mbiyen.","Ingin makan sembari menikmati suasana paris? Enggak usah jauh-jauh ke prancis, cukup ke paris van java alias bandung. Braga permai ini rekomendasi banget buat makan sambil santai-santai. Makanannya enak, harganya masuk akal dan suasananya nyaman banget apalagi meja yang di luar. Makan sambil menikmati suasana bandung tempo dulu.","""Ingin makan sambil menikmati suasana paris? Tidak usah jauh-jauh ke prancis, cukup ke paris van java alias bandung. Braga permai ini rekomendasi banget untuk makan sambil bersantai-santai. Makanan enak, harganya masuk akal dan suasananya sangat nyaman terutama meja yang di outdoor. Makan sambil menikmati suasana bandung tempo dulu."""
Yogyakarta iki ing saben pojokan dalan akeh hotel. Nanging eman. Kanggo kelas bintang 3 bae rega luwih larang kanthi pelayanan sing ora sepadan.,Yogyakarta ini di tiap sudut jalan banyak hotel. Tapi sayang. Untuk kelas bintang 3 saja harga lebih mahal dengan pelayanan tidak setara.,"""Yogyakarta ini di setiap pojokan jalan banyak hotel. Namun sayang. Untuk kelas bintang 3 saja harga lebih mahal dengan pelayanan yang tidak sepadan."""
Bakmine enak. Ditambah daging rica2ne mantep banget. Rasane si pedes-pedes nanging nikmat. Mangan siji krasa kurang tah.,Bakminya enak. Ditambah daging rica2nya super mantap. Rasanya sih pedas-pedas tapi nikmat. Makan satu berasa kurang deh.,"""Bakmi enak. Ditambah daging rica2nya mantap banget. Rasa pedasnya sih pedas tapi nikmat. Makan satu terasa kurang nih."""
Aplikasi bni mobile banking tulung didandani soale arep aktivasi akun ora isa.,Aplikasi bni mobile banking mohon diperbaiki soalnya mau aktivasi akun tidak bisa.,Aplikasi bni mobile banking tolong diupdate soalnya mau aktivasi akun tidak bisa.
Anti nganggo power bank wiwit handphone samsungku bocor bateraine sakbanjure dingokake kuwi.,Anti pakai power bank semenjak handphone samsung gue bocor baterenya setelah dipakaikan gituan.,"""Anti memakai power bank sejak handphone samsung saya bocor baterainya jadi terekam deh itu."""
"Botol uc1000 angel banget dibukake tah, marakna tangan lara","Botol uc1000 susah banget dibukanya dah, bikin tangan sakit","""Botol uc1000 susah sekali dibuka nih, bikin tangan sakit"""
"Nggolek suwasana nostalgia ing jogja, panggonan iki yaiku pilian sing pas! Menu panganane didominasi panganan-panganan sing kena pengaruh gaya panganan landa. Kasenenganku stik sirloin. Restoran iki uga ndhuweni toko roti kanthi pilian roti gaya jaman mbiyen.","Mencari suasana nostalgia di jogja, tempat ini adalah pilhan yang tepat! Menu makanan didominasi makanan-makanan yang dipengaruhi gaya makanan belanda. Favorit saya steak sirloin. Restoran ini juga memiliki toko roti dengan pilihan roti bergaya zaman dahulu.","Mencari suasana nostalgia di jogja, tempat ini adalah pilihan yang pas! Menu makanannya didominasi hidangan-hidangan yang terpengaruh gaya masakan barat. Favoritku steak sirloin. Restoran ini juga memiliki toko roti dengan pilihan roti gaya zaman dulu."
Ketua dpr ngapresiasi pilkada barengan sing mlaku damai.,Ketua dpr mengapresiasi pilkada serentak yang berlangsung damai.,Ketua dpr apresiasi pilkada serentak yang berjalan damai.
Ngurus gaji karyawan dhewe wae ora isa jare arep ngurus bumn. Mikir nganggo utek,Mengurus gaji karyawan sendiri saja tidak becus konon mau mengurus bumn. Mikir pake otak,Mengurus gaji karyawan saya saja tidak bisa katanya mau mengurus bumn. Pikir dengan otak
Ning indonesia pilihan merek telepon seluler kan melimpah. Lak ora seneng cara xiaomi nglakokne bisnise ya kari milih merek liya. Digawa santai wae.,Di indonesia pilihan merek telepon seluler kan melimpah. Kalau tidak suka cara xiaomi menjalankan bisnisnya ya tinggal pilih merek lain. Dibawa santai saja.,"""Di indonesia pilihan merek telepon seluler sangat banyak. Kalau tidak suka cara xiaomi menjalankan bisnisnya ya tinggal pilih merek lain. Digunakan santai saja."""
"Nate mangan ning poolside hotel hilton? Jan ora rekomendasi kanggo rasa lan rega. Panganane kurang rasane, aku nggawa 20 uwong, kabeh gela.","Pernah makan di poolside hotel hilton? Sangat tidak rekomendasi untuk rasa dan harga. Makanan kurang rasa, gue bawa 20 orang, semua kecewa.","""Pernah makan di poolside hotel hilton? Tidak direkomendasikan buat rasa dan harga. Makanannya kurang rasanya, saya bawa 20 orang, semua kecewa."""
Panggonane unik. Karo mangan uga dimanjakake kaliyan panggonan sing sarwa unik. Akeh kayu kayu lan galerine. Kanggo bocah uga aja kuatir. Ana dolanan bocahe. Dadi mangan dadi luwih santai.,Tempatnya unik. Sambil makan juga dimanjakan dengan tempat yang serba unik. Banyak kayu kayu dan galerinya. Buat anak juga jangan kuatir. Ada mainan anaknya. Jadi makan jadi lebih santai,Tempatnya unik. Dengan makan juga dimanjakan dengan tempat yang sangat unik. Banyak kayu-kayuan dan galeri. Untuk anak juga jangan kuatir. Ada permainan anak. Jadi makan jadi lebih santai.
"Yen marang rene aku mesthi pesen budin sambel roa. Budine digoreng dipasake karo sambel roa, enak. Panganan sing liyane uga enak nanging kanggo aku lan kaluwarga sing paling enak ing kene ya mangan budin karo ngombe kopi.","Kalau ke sini saya selalu pesan singkong sambal roa. Singkongnya digoreng dipadankan dengan sambal roa, enak. Makanan yang lainnya juga enak tetapi buat saya dan keluarga yang paling enak di sini ya makan singkong sambil minum kopi.","""Kalau ke sini saya selalu pesan bubur sambel roa. Buburnya digoreng diatasnya dengan sambel roa, enak. Makanan yang lain juga enak tapi buat saya dan keluarga yang paling enak di sini ya makan bubur sambil minum kopi."""
Telepone genggam eror pas kaping pisan diurupne,Telepon genggamnya eror pas pertama dinyalakan,Telepon genggam eror saat pertama kali dinyalakan
Turu sing cukup saben dinane isa gawe awak ora kekeselen lan seger sawektu tangi ing dina esuk.,Tidur yang cukup tiap harinya bisa bikin badan tidak kecapekan dan segar ketika bangun di pagi hari.,Tidur yang cukup setiap harinya dapat membuat badan tidak kelelahan dan sehat pada pagi hari di hari esok.
Restoran iki romantis tenan kanthi pemandangane sing apik tenan ing dina mbengi,Restoran ini sangat romantis dengan pemandangannya yang sangat indah di malam hari,"""Restoran ini sangat romantis dengan pemandangan yang sangat indah pada malam hari"""
"Sugeng sonten ibu, bab produk perbankan mandiri apa sing entuk dhewe rewangi? Yogi","Selamat sore ibu, perihal produk perbankan bank mandiri apa yang dapat kami bantu? Yogi","Selamat sore ibu, bab produk perbankan mandiri apa yang anda dapatkan? Yogi"
"Suwasanane ing panggonan iki luwar biasa tenan. Pas kuwi dhewe teka ing sore ameh wengi, lan etuk panggonan sing ngadep ning air terjun. Gemricik banyu grojogan lan suwasana desa nambah nikmat suwasana mangan wengi dhewe pas kuwi. Panganan disajekake kanthi gaya tradisional lan rasane cukup apik kanggo ilate dhewe.","Suasananya di tempat ini sungguh luar biasa. Ketika itu kami datang pada senja menjelang malam, dan mendapatkan ruang yang menghadap ke air terjun. Gemericik air terjun dan suasana pedesaan menambah nikmat suasana makan malam kami ketika itu. Makanan disajikan dengan gaya tradisional dan rasanya cukup menarik untuk lidah kami.","""Suasana di tempat ini luar biasa. Saat kami datang di sore hari menjelang malam, serta melihat pemandangan roda air yang menghadap ke air terjun. Gemericik air terjun dan suasana pedesaan menambah nikmat suasana makan malam kami. Makanan disajikan dengan tema tradisional dan rasanya cukup baik untuk standar kami."""
"Regane larang banget, padahal panganan sing didol panganan indonesia umume. Padahal kanggo nikmati panganan kaya ngene iki ing panggonan liyane adoh luwih murah. Sega goreng wae ing kene larang banget banget! Jengkel.","Harganya terlalu mahal, padahal makanan yang dijualkan makan indonesia umumnya. Padahal untuk menikmati makanan sejenis di tempat lain jauh lebih murah. Nasi goreng saja di sini mahal banget banget! Kesal.","""Harganya sangat mahal, padahal makanan yang dijual makanan indonesia umumnya. Padahal untuk menikmati makanan seperti ini di tempat lain jauh lebih murah. Nasi goreng saja di sini sangat mahal! Jengkel."""
Ana ing akun mycare ku sek keblokir kuwi wis aku tambahake nomer im3 ku sek anyar,Dalam akun mycare saya yang terblokir tersebut sudah saya tambahkan nomer im3 saya yang baru,"""Ada di akun mycare saya yg terblokir itu sudah saya tambahkan nomor im3 saya yang baru"""
120 peserta sing lulus iki bakale dibagi dadi 4 kelas karo jumlah masing masing 30 murid,120 peserta yang lulus ini akan dibagi menjadi 4 kelas dengan jumlah masing masing 30 siswa.,"""120 peserta yang lulus ini akan dibagi menjadi 4 kelas dengan jumlah masing masing 30 murid"""
"Apa iki, regane larang, pelayanane jan mines!","Apa ini, harga mahal, pelayanan minus!","""Apa ini, harganya mahal, pelayanannya parahnya luar biasa!"""
Aku ketemu karo deknen ing asrama panggonan dhewe manggon nalika isih mahasiswa,Saya bertemu dengannya di asrama tempat kami tinggal semasa mahasiswa dulu,"""Aku bertemu dengan pacarnya di asrama tempat itu tinggal saat masih mahasiswa"""
"Endi ki suwe banget konfirmasine? Iki uwis dibayar, uwis ngirimne bukti transfer, nanging e - tiket pancet ora metu? Aku gela, wegah digantung ngene.","Mana nih lama sekali konfirmasinya? Ini sudah dibayar, sudah mengirimkan bukti transfer, tetapi e - tiket tetap tidak keluar? Saya kecewa, tidak mau digantung begini.","""Di mana sih lama banget konfirmasinya? Ini sudah dibayar, sudah mengirim bukti transfer, tapi e - tiket terus tidak keluar? Saya bingung, tidak enak digantung seperti ini. """
"Ndelok film indonesia ning tv iki, kadang nggarai pegel. Merga kayak-kayake indonesia ora ana masalah, merga kabeh lagi mlaku-mlaku ning luar negeri.","Menonton film indonesia di tv ini, kadang bikin jengkel. Karena seakan-seakan indonesia tidak ada masalah, karena semuanya lagi jalan-jalan di luar negeri.","""Menonton film indonesia di tv ini, kadang bikin pegal. Karena seolah-olah indonesia tidak ada masalah, sehingga semua berjalan-jalan di luar negeri."""
"Dasare ora ngerti kahanan kowe! Sinau beladiri udu nggo disombongke! Nanging kanggo nglindhungi awake dhewe! Gurumu dantemi apa maneh uwong tuwamu! Dasar iblis kowe, nyawa dibayar nyawa! Kowe ndhuwe utang siji nyawa! Lan nyawamu sing dadi bayarane!?","Dasar tak tau diri kau! Belajar beladiri bukan untuk di sombongkan! Tapi untuk melindungi diri sendiri! Guru lu aja lu pukulin apalagi orang tua lo! Dasar iblis kau, nyawa di bayar nyawa! Lu punya hutang satu nyawa! Dan nyawa lo yang jadi bayarannya!?","Dasar tidak tahu batasan kamu! Belajar bela diri bukan untuk disombongkan! Tetapi untuk melindungi diri sendiri! Gurumu bilang apa lagi orang tuamu! Dasar iblis kamu, nyawa dibayar nyawa! Kamu punya utang satu nyawa! Dan nyawamu yang jadi pembayarannya!?"
"Lak nyang mangkok iwak pitik mesti tuku kwetiaew sirame, lak didelok kayake sing sitik, nangis pas dipangan beh, akeh banget lak kanggo porsiku, kwetiaw sirame sik juara ning kene timbang nggon liya, tenan. Sambele uga sekeca banget karo seleraku.","Kalau ke mangkok ayam pasti beli kwetiaw siramnya, kalau dilihat seperti yang sedikit, tetapi pas dimakan beuh, banyak sekali kalau buat porsi saya, kwetiaw siramnya masih juara di sini dari pada di tempat lain, sungguh. Sambelnya juga sesuai banget sama selera saya.","""Kalau ke mangkok ayam harus beli kwetiaw sirame, kalau dilihat sih yang sedikit, nangis pas dimakan deh, banyak sekali kalau buat porsinya, kwetiaw sirame yang juara di sini daripada yang lain, memang. Sambalnya juga terlalu pedas banget dengan selera saya."""
Atlet enom tanah air melu serpong run 2018 dinggo ajang nguji coba,Atlet muda tanah air ikuti serpong run 2018 untuk ajang uji coba,"""Atlet indonesia ikut sertakan run 2018 sebagai ajang uji coba"""
"Penting lan sebarno negriku sing wis lara, pas oknum aparat dadi keparat, sing pener disalahne lan sing salah dipenerne","Penting dan sebarkan negeriku yang sudah sakit, kala oknum aparat jadi keparat, yang benar disalahkan dan yang salah dibenarkan","""Penting dan sebenarnya negriku yang sudah sakit, pas oknum aparat jadi bejat, yang disalahkan dan yang salah dibela"""
Bis harapan jawa adoh luwih kapenak dibanding sing liyane,Bus harapan jaya jauh lebih nyaman dibandingkan yang lainnya,Bus harapan jawa jauh lebih nyaman dibanding yang lain
Tinggalen ae lak awakmu pancene wis waleh karo pacarmu lan pacaran ora ana gunane kanggo awakmu.,Tinggalkanlah kalau kamu memang sudah bosan sama pacar mu dan pacaran tidak ada gunanya buat kamu.,Pergilah saja kalau kamu memang sudah tidak cocok dengan pacarmu dan pacaran tidak ada gunanya bagi kamu.
"Isih percoyo karo omongane? Dee sing nutup rapet-rapet bobroke sifate, dee uga sing mbukak tabir aibe.","Masih percaya sama omongannya? Dia yang menutup rapat-rapat kebobrokan sifatnya, dia juga yang membuka tabir aibnya.","""Masih percaya dengan ucapannya? Dia yang menutup rapat-rapat kebobrokan sifatnya, dia juga yang membuka tabir aibnya."""
"Kafe iki, nduwe pirang-pirang cemilan sing top banget, tahu ning lumboenk karo vulkano risols jenenge. Sensasine unik saka wujude karo rasane nggarai sir maneh si maneh, dinggo sing penasaran oleh njajal wis.","Kafe ini, punya beberapa cemilan yang top banget, tahu di lumboenk sama vulkano risols namanya. Sensasi unik dari tampilan sama rasanya bikin mau lagi mau lagi, bagi yang penasaran boleh dicoba deh.","""Kafe ini, memiliki beberapa cemilan yang top banget, tahu di luarnya karo vulkano risols namanya. Sensasinya unik dari bentuk dan rasa yang membuat sir terus, untuk yang penasaran bisa coba dulu."""
2018 kpk nduweni tekad kanggo nuntaskae kasus e-ktp lan lbi.,2018 kpk bertekad menuntaskan kasus e-ktp dan blbi.,"""2018 kpk bertekad untuk menyelesaikan kasus e-ktp dan lbi."""
Namung penerbangan ing indonesia sing ora tahu ngeregani wektu. Uwis mbayar larang pelayanane tetep nguciwakake,Cuma penerbangan di indonesia yang tidak pernah ngehargai waktu. Sudah bayar mahal tetap pelayanannya mengecewakan,Hanya penerbangan di indonesia yang tidak pernah menghargai waktu. Sudah bayar mahal pelayanannya tetap mengecewakan
"Kanggo layanan bank ing akhir pekan sing lokasine ing bekasi, bapak isa teka marang kantor cab bank mandiri bekasi juanda","Untuk layanan bank di akhir pekan yang berlokasi di bekasi, bapak dapat datang ke kantor cab bank mandiri bekasi juanda.","Untuk layanan bank pada hari minggu yang beralamat di bekasi, Bapak dapat datang ke kantor cab bank mandiri bekasi juanda"
susah banget ndelok segara sing saiki reget didadekake panggonan guwak sampah sembarangan,Sedih banget melihat laut yang sekarang kotor dijadikan tempat buang sampah sembarangan,"""susah banget melihat laut yang sekarang sungguh dijadikan tempat buang sampah sembarangan"""
"Salah siji panggon mangan lan panggon nangkring sing direkomendasikne kanca sing oke banget. Panggone pancene lumayan munggah lak saka kutha, lan rodok mlebu-mlebu sampek ora ketok lak saka dalan utama. Nanging panganane enak, panggone asik, regane uga standar. Sik sumbut karo regane lah. Oleh lak nyang Malang dolan mrene maneh.","Salah satu tempat makan dan tempat nongkrong yang direkomendasikan teman yang oke sekali. Tempatnya memang lumayan naik kalau dari kota, dan agak masuk-masuk sampai tidak terlihat kalau dari jalan utama. Tapi makanannya enak, tempatnya asik, harganya juga standar. Masih sepadan dengan harga lah. Bolehlah kalau ke Malang datang ke sini lagi.","""Salah satu tempat makan dan tempat nongkrong yang direkomendasikan teman yang sangat oke. Tempatnya memang agak tinggi dari kota, dan agak masuk-masuk sampai tidak terlihat dari jalan utama. Tetapi makanannya enak, tempatnya asik, harganya juga standar. Bisa dibilang sesuai dengan harganya lah. Jika ke Malang berkunjung lagi ke sini."""
On the spot lagi tayang ing trans7,On the spot sedang tayang di trans7,"""On the spot lagi tayang di trans7"""
"Bener-bener iwak pitik goreng sing gurih lan nggarai aku ketagihan, sambel sing pedes nggarai sensasi mangan luwih mantep karo sega anget lan es teh manis","Benar benar ayam goreng yang gurih dan membuat saya ketagihan, sambal yang pedas membuat sensasi makan lebih mantap dengan nasi hangat dan es teh manis","""Benar-benar ayam goreng yang gurih dan membuat saya ketagihan, sambal yang pedas membuat sensasi makan lebih mantap dengan nasi hangat dan es teh manis"""
Aku wis ndaftar namung ora entuk sms seka 5111.,Saya sudah registrasi tapi tidak dapat sms dari 5111.,"""Saya sudah daftar tapi tidak dapat sms dari 5111."""
