javanese,ground_truth,generated,bertscore
"Panganan ning kene menurutku kurang enak ya, merga aku wong minang, aku ora tek seneng pangana  jawa sing legi hehe","Makanan di sini menurut saya kurang enak ya, karena saya orang minang, saya tidak terlalu suka makanan jawa yang manis hehe","""Makanan di sini menurut saya kurang enak ya, karena saya orang minang, saya tidak suka makanan jawa yang manis hehe""",0.9816896319389343
"Pajak, kak, arep njaluk nomor efin, sakdurunge wis aktifasi, namung lali password akun djponline,","Pajak, kak, mau minta nomor efin, sebelumnya sudah aktifasi, tapi lupa password akun djponline,","""Pajak, kak, mau minta nomor efin, sebelum aktifasi, tapi lupa password akun djponline,""",0.9625173807144165
Musim udan kaya iki saban udan mesthi ora tenang wedi kabanjiran.,Musim hujan begini setiap hujan pasti tidak tenang takut kebanjiran.,"""Musim hujan seperti ini tiap hujan pasti tidak tenang bau kabanjiran.""",0.9104107618331909
Sate wedus H. Ihsan iki cukop terkenal ning tegal. Lak ora iso marani panggon ning pusate. Sampeyan isa uga nemokne sate wedus H Ihsan ning pirang-pirang panggon mangan ning kutha tegal.,Sate kambing H. Ihsan ini cukup terkenal di tegal. Apabila tidak bisa mengunjungi lokasi di pusatnya. Anda bisa juga menemukan sate kambing H Ihsan di beberapa tempat makan di kota tegal.,"""Sate wedus H. Ihsan ini cukup terkenal di tegal. Kalau tidak bisa ke tempat di pusatnya. Anda bisa juga menemukan sate wedus H Ihsan di beberapa tempat makan di kota tegal.""",0.9709751009941101
"Saka okehe restoran sunda ing Bandung, miturutku Ciganea salah siji favoritku. Aku seneng amarga pithike khas, digorenge ora patio garing. Terus sambele uga ora kalah enak. Menu sing liya uga enak. Panggonane kaya omah, ora patio gedhe nanging cukuplah, lan uga resik.","Dari banyaknya restoran sunda di Bandung, menurut saya Ciganea salah satu favorit saya. Saya suka karena ayamnya khas, digorengnya tidak terlalu kering. Lalu sambalnya pun tidak kalah enak. Menu yang lain pun enak. Tempatnya seperti rumah, tidak terlalu besar tapi cukuplah, dan juga bersih.","Dari beberapa restoran sunda di Bandung, menurutku Ciganea salah satu favorit saya. Saya seneng karena hidangannya khas, digoreng tidak sampai garing. Kemudian sambalnya juga tidak kalah enak. Menu yang lain juga enak. Tempatnya seperti rumah, tidak terlalu besar tapi cukuplah, dan juga bersih.",0.9813846945762634
"Hotel iki uwes ngadeg saka telung puluh tahun sing kapungkur, sakdurunge aku lair. Panginepan kapisan ning kota iki. Saiki uwis akeh ngadeg hotel ning kene.","Hotel ini sudah berdiri sejak tiga puluh tahun yang lalu, sebelum saya lahir. Penginapan pertama di kota ini. Sekarang sudah banyak berdiri hotel di sini.","""Hotel ini sudah ada dari puluhan tahun yang lalu, sebelum saya lahir. Tempat penginapan pertama di kota ini. Sekarang sudah banyak hotel di sini.""",0.9642851948738098
"Panganan ning kene pada kaya kfc liyane. Pithik gorenge krispi, gurih, lan enak.","Makanan di sini sama seperti kfc lainnya. Ayam gorengnya crispy, gurih dan enak","""Makanan di sini pada seperti kfc lainnya. Ayam gorengnya crispy, gurih, dan enak.""",0.9695717692375183
"Piye ora nesu ora, kena php indosat terus kie. Pulsane kepotong ludes ora ana turahe.","Bagaimana tidak marah coba, kena php indosat terus nih. Pulsa selalu terpotong ludes tak tersisa.","Bagaimana tidak marah tidak, kena php indosat terus ini. Pulsa kepotong habis tidak ada durasinya.",0.9500813484191895
"Pelayanane batik air bisnis class ing halim nguciwakake, gelas reged / mambu, tv ora ana nganggo alesan pesawat anyar, aling methuk saka medhuk pesawat diilangake","Pelayanan batik air bisnis class di halim mengecewakan, gelas kotor / bau, tv tidak ada dengan alasan pesawat baru, penjemputan dari turun pesawat dihilangkan","""Pelayanan batik air bisnis class di halim mengecewakan, gelas kotor / berbau, tv tidak ada pakai alasan pesawat baru, kenal meledak dari duduk pesawat dihapus""",0.9459728002548218
Ngganggo laurier dobel pas arep turu pas menstruasi ben ora bocor,Pakai laurier double pas mau tidur saat menstruasi biar tidak bocor,"""Pakai laurier double saat mau tidur pas menstruasi biar tidak bocor""",0.9628131985664368
"Panggon mangane sederhana banget, nanging rasane juara. Komposisi bumbu kacange pas lan porsine ora tek akeh. Pengunjung sing teka rame banget.","Tempat makannya sangat sederhana, namun rasanya juara. Komposisi bumbu kacangnya pas dan porsinya tidak terlalu besar. Pengunjung yang datang sangat ramai.","""Tempat makannya sangat sederhana, tetapi rasa juara. Komposisi bumbu kakainya pas dan porsinya tidak terlalu banyak. Pengunjung yang datang ramai sekali.""",0.9691528081893921
"Panggonan lan arsitektur panggonan iki oke banget, mung yen panganane lan ombeane ing kene ora patia maer. Enak kanggo mateni bareng kanca-kanca.","Lokasi dan arsitektur tempat ini oke banget, cuma kalau makanan dan minuman di sini tidak terlalu istimewa. Enak buat bunuh bareng teman-teman.","""Tempat dan arsitektur tempat ini oke banget, cuma kalau makanannya dan minuman di sini tidak patia maher. Enak untuk matiin bareng kawan-kawan.""",0.9483994841575623
Rasa panganan biasa ae lan suasanane ora istimewa dadi pisan ketekan wis cukup.,Rasa makanan biasa saja dan suasana tidak istimewa sehingga sekali kedatangan sudah cukup.,"""Rasa makanan biasa saja dan suasana tidak istimewa jadi masih harus menekan ya sudah cukup.""",0.9166531562805176
Sing nglarang GBK didadekake panggonan konser pada songong-songong banget dah. Suket ning lapangan sapa sing pengin ngopeni yen ora ana duwit konser. Urung meneh kursi sing seneng dirusak supporter bal. Aduh.,Yang melarang GBK dijadikan venue konser pada songong-songong amat dah. Rumput di lapangan siapa yang mau pelihara kalau tidak ada duit konser. Belum lagi kursi yang suka dirusak supporter bola. Aduh.,Yang melarang GBK jadi tempat konser pada berdek-berdek banget deh. Tyt di lapangan siapa yang mau membersihkan kalau tidak ada uang konser. Tentu saja kursi yang disukai dirusak supporter bal. Aduh.,0.9180737137794495
Gendeng ya. Pesen mix platter ae sampek luwih saka 30 menit. Takon nyang pelayane malah minggat. Ora responsif. Suwi.,Gila ya. Pesan mix platter saja sampai lebih dari 30 menit. Bertanya ke pelayannya malah kabur. Tidak responsif. Lama.,"""Lagian ya. Order mix platter saja sampai lewat dari 30 menit. Tanyakan ke pelayannya malah kabur. Tidak responsif. Lama.""",0.9612821936607361
"Pas jenuh karo oleh oleh khas bandung sing wis ana, dadi roti bakar tunggal isa dadi pilihan. Aku kerep tuku roti marie sing dibakar karo rasa sing enaakk, uga roti bakar karo rasa keju utawa coklate. Biasane aku tuku ning konter roti bakar tunggal ning paskal hyper square. Regane ancen rodok larang, nanging rumangsaku meh podo karo panganan oleh-oleh. Dadi ya ora isa uga diomongne larang. Lan toh rasane enak.","Saat jenuh dengan oleh oleh khas bandung yang sudah ada, maka roti bakar tunggal bisa menjadi pilihan. Saya sering beli roti marie yang dibakar dengan rasa yang yuummy, juga roti bakar dengan rasa keju atau coklatnya. Biasanya saya beli di counter roti bakar tunggal di paskal hyper square. Harganya memang agak mahal, tapi saya rasa hampir sama dengan makanan oleh-oleh. Jadi ya tidak bisa juga dibilang mahal. Dan toh rasanya enak.","""Pas jenuh dengan oleh oleh khas bandung yang sudah ada, jadi roti bakar tunggal bisa jadi pilihan. Saya sering beli roti marie yang dibakar dengan rasa yang enak, juga roti bakar dengan rasa keju atau coklate. Biasanya saya beli di counter roti bakar tunggal di paskal hyper square. Harga memang agak mahal, tapi kenikmatannya sama seperti makanan oleh-oleh. Jadi ya tidak bisa juga disebut mahal. Dan memang rasanya enak.""",0.9741591215133667
"Lunga bareng kaluwarga mangan mbengi, regane larang kanthi rasa sing biasa bae.","Pergi bersama keluarga makan malam, harganya mahal dengan rasa yang biasa saja.","""Lama bareng keluarga makan malam, harganya mahal dengan rasa yang biasa saja.""",0.9521428346633911
"Sugeng siang, biaya administrasi rek simpedes tp 5.500, - / sasi. Maturnuwun era","Selamat siang, biaya administrasi rek simpedes rp 5.500, - / bulan. Terima kasih era","""Selamat siang, biaya administrasi perbekalan tp 5.500, - / bulan. Terima kasih era""",0.9431437849998474
"Panggonan kapenak lan enak, kala-kala didadekake panggonan foto pre-wedding","Tempat nyaman dan enak, kadang dijadikan tempat foto pre-wedding","""Tempat nyaman dan enak, kadang kala dijadikan tempat foto pre-wedding""",0.9628714919090271
"Pelayanane apik banget, lan muasne saka segi panggon, apik banget isa ndelok pemandangan kutha pas wengi saka segi panganan, apik pol! Panganane enak banget ora nyesel ngge mara rene.","Pelayanannya sangat bagus, sangat memuaskan dari segi tempat, indah sekali bisa melihat pemandangan kota di malam hari dari segi makanan, terbaik! Makanannya enak sekali tidak menyesal untuk datang ke sini.","Pelayanan sangat baik, dan memuaskan dari segi tempat, sangat baik bisa melihat pemandangan kota pada malam hari dari segi makanan, sangat baik! Makanan sangat enak tidak menyesal ke sini.""",0.9632661938667297
Arif tuku jaket billabong sek paling anyar,Arif membeli jaket billabong yang terbaru,"""Arif beli jaket billabong yang paling baru""",0.9256588816642761
"Warung mangan sing uwis teka wiwit suwi lan uwis dadi kaya legenda kayane saiki uwis buka cabang. Terkenal amarga konsisteni rasa -ne uwis pirang-pirang tahun, sanadyan bangunan asli uwis dibongkar nanging kaasliane tetep dijaga lan tetep engel parkir. Sawetara wektu kepungkur ana setithik pangowahan nalika ibu chef utama uwis ora ketok maneh.","Warung makan yang telah hadir sejak lama dan telah menjadi semacam legenda, mungkin sekarang sudah buka cabang. Terkenal karena konsistensi rasa -nya selama bertahun-tahun, meskipun bangunan asli telah dipugar tetapi keaslian masih tetap dijaga dan tetap susah parkir. Beberapa waktu terakhir ada sedikit perubahan ketika ibu chef utama sudah tidak terlihat lagi.","""Warung makan yang sudah lama berdiri sudah menjadi kaya legenda saat ini sudah buka cabang. Terkenal karena konsistensi rasa -nya sudah beberapa tahun, meskipun bangunan asli sudah dibongkar tetapi keaslian tetap dijaga dan tetap terjamin parkir. Setiap waktu datang ada sedikit perubahan pada utamane ibu chef utama tidak lagi pergi.""",0.941673994064331
Menehi bantuan nyang korban bencana dinggo pencitraan percuma. Apameneh dinggo publikasi. Sepurane banget. Muak aku.,Memberikan bantuan ke korban bencana untuk pencitraan percuma. Apalagi untuk publikasi. Maaf banget. Muak saya.,"""Menghindari bantuan ke korban bencana untuk pencitraan saja. Apalagi buat publikasi. Sungguh. Sungguh. Menghina. Aku muak.""",0.9203665256500244
Rasa panganane biasa bae lan regane larang. Panggonane uga biasa. Lokasine ora patia adoh saka tengah kutha.,Rasa makanannya biasa saja dan harganya mahal. Tempatnya juga biasa. Lokasinya juga terlalu jauh dari pusat kota.,"""Rasa makanan biasa saja dan harga mahal. Tempatnya juga biasa. Lokasinya tidak jauh dari tengah kota.""",0.9652270078659058
Dingge mara nyang panggon iki dalane macet banget lan adoh saka pusat kutha. Saktekane ning kana ora ana bab sing spesial sing nggarai perjalanan adoh kebayar. Menune biasa ae.,Untuk menuju ke tempat ini jalannya sangat macet dan jauh dari pusat kota. Sesampainya di sana tidak ada hal yang spesial yang membuat perjalanan jauh terbayarkan. Menunya biasa saja.,"""Untuk berburu ke tempat ini jalannya macet sekali dan jauh dari pusat kota. Sayangnya di sana tidak ada yang spesial yang membuat perjalanan jauh terbayar. Menunya biasa saja.""",0.9630559086799622
Rasa rotine enak. Variasi roti lan pacetane sing didol akeh. Rega standar. Paling seneng karo roti taware. Seneng.,Rasa rotinya enak. Variasi roti dan cemilan yang dijual banyak. Harga standar. Paling suka sama roti tawarnya. Suka.,"""Rasa rotinya enak. Variasi roti dan isi nya yang hanya ke banyak. Harga standar. Paling suka sama roti keju. Suka.""",0.9455074071884155
"Deknen kuwi sapa sih? Kok isi beritane deknen kabeh, mbokane deknen mantan narapidana kae","Dia ini siapa sih? Kok isi berita dia semua, bukannya dia mantan narapidana itu","""Dia siapa sih? Kok isinya berita deka seperti, eh ternyata dia mantan narapidana kan.""",0.9156973958015442
"Pengin mangan karo nikmati suwasana paris? Ora usah adoh-adoh menyang prancis, cukup menyang paris van java alias bandung. Braga permai iki rekomendasi banget kanggo mangan karo santai-santai. Panganane enak, regane mlebu akal lan suwasanane kapenak banget apamaneh meja sing ning jaba. Mangan karo nikmati suwasana bandung jaman mbiyen.","Ingin makan sembari menikmati suasana paris? Enggak usah jauh-jauh ke prancis, cukup ke paris van java alias bandung. Braga permai ini rekomendasi banget buat makan sambil santai-santai. Makanannya enak, harganya masuk akal dan suasananya nyaman banget apalagi meja yang di luar. Makan sambil menikmati suasana bandung tempo dulu.","""Ingin makan sambil menikmati suasana paris? Tidak usah jauh-jauh ke paris, cukup ke paris van java alias bandung. Braga permai ini rekomendasi banget buat makan sambil santai-santai. Makanannya enak, harganya masuk akal dan suasana sangat nyaman apalagi meja yang di luar. Makan sambil menikmati suasana bandung zaman dulu.""",0.9792453050613403
Yogyakarta iki ing saben pojokan dalan akeh hotel. Nanging eman. Kanggo kelas bintang 3 bae rega luwih larang kanthi pelayanan sing ora sepadan.,Yogyakarta ini di tiap sudut jalan banyak hotel. Tapi sayang. Untuk kelas bintang 3 saja harga lebih mahal dengan pelayanan tidak setara.,"""Yogyakarta ini pada setiap pojokan jalan banyak hotel. Tetapi mahal. Untuk kelas 3 bintang saja harga lebih mahal dengan pelayanan yang tidak sepadan.""",0.9377073645591736
Bakmine enak. Ditambah daging rica2ne mantep banget. Rasane si pedes-pedes nanging nikmat. Mangan siji krasa kurang tah.,Bakminya enak. Ditambah daging rica2nya super mantap. Rasanya sih pedas-pedas tapi nikmat. Makan satu berasa kurang deh.,"""Bakminya enak. Ditambah daging rica2nya mantap banget. Rasanya si pedas-pedas tapi nikmat. Makan satu rasa kurang deh.""",0.9620630741119385
Aplikasi bni mobile banking tulung didandani soale arep aktivasi akun ora isa.,Aplikasi bni mobile banking mohon diperbaiki soalnya mau aktivasi akun tidak bisa.,"""Aplikasi bni mobile banking tolong diperbaiki soalnya mau aktivasi akun tidak bisa.""",0.9700149893760681
Anti nganggo power bank wiwit handphone samsungku bocor bateraine sakbanjure dingokake kuwi.,Anti pakai power bank semenjak handphone samsung gue bocor baterenya setelah dipakaikan gituan.,"""Anti pakai power bank wiwit handphone samsung saya bocor baterainya sebelum dimasukin itu.""",0.9162648320198059
"Botol uc1000 angel banget dibukake tah, marakna tangan lara","Botol uc1000 susah banget dibukanya dah, bikin tangan sakit","""Botol uc1000 susah sekali dibuka tah, karena tangan sakit""",0.9177704453468323
"Nggolek suwasana nostalgia ing jogja, panggonan iki yaiku pilian sing pas! Menu panganane didominasi panganan-panganan sing kena pengaruh gaya panganan landa. Kasenenganku stik sirloin. Restoran iki uga ndhuweni toko roti kanthi pilian roti gaya jaman mbiyen.","Mencari suasana nostalgia di jogja, tempat ini adalah pilhan yang tepat! Menu makanan didominasi makanan-makanan yang dipengaruhi gaya makanan belanda. Favorit saya steak sirloin. Restoran ini juga memiliki toko roti dengan pilihan roti bergaya zaman dahulu.","Mencari suasana nostalgia di jogja, tempat ini merupakan pilihan yang tepat! Menu makanan didominasi makanan-makanan yang terpengaruh gaya masakan era. Kesukaan saya steak sirloin. Restoran ini juga memiliki toko roti dengan pilihan roti bergaya zaman dahulu.",0.9775599837303162
Ketua dpr ngapresiasi pilkada barengan sing mlaku damai.,Ketua dpr mengapresiasi pilkada serentak yang berlangsung damai.,Ketua dpr mengapresiasi pilkada bersamaan yang berjalan damai.,0.9777281880378723
Ngurus gaji karyawan dhewe wae ora isa jare arep ngurus bumn. Mikir nganggo utek,Mengurus gaji karyawan sendiri saja tidak becus konon mau mengurus bumn. Mikir pake otak,Mengurus gaji karyawan saja tidak bisa baru mau mengurus bumn. Mikir pake otak,0.9573320746421814
Ning indonesia pilihan merek telepon seluler kan melimpah. Lak ora seneng cara xiaomi nglakokne bisnise ya kari milih merek liya. Digawa santai wae.,Di indonesia pilihan merek telepon seluler kan melimpah. Kalau tidak suka cara xiaomi menjalankan bisnisnya ya tinggal pilih merek lain. Dibawa santai saja.,"""Di indonesia pilihan brand telepon seluler kan melimpah. Kalau tidak suka cara xiaomi menjalankan bisnis ya pilih brand lain. Di jadikan santai saja.""",0.9677171111106873
"Nate mangan ning poolside hotel hilton? Jan ora rekomendasi kanggo rasa lan rega. Panganane kurang rasane, aku nggawa 20 uwong, kabeh gela.","Pernah makan di poolside hotel hilton? Sangat tidak rekomendasi untuk rasa dan harga. Makanan kurang rasa, gue bawa 20 orang, semua kecewa.","""Nate makan di poolside hotel hilton? Jan tidak rekomendasi buat rasa dan harga. Makanan kurang rasanya, saya bawa 20 orang, semua kecewa.""",0.9644477963447571
Panggonane unik. Karo mangan uga dimanjakake kaliyan panggonan sing sarwa unik. Akeh kayu kayu lan galerine. Kanggo bocah uga aja kuatir. Ana dolanan bocahe. Dadi mangan dadi luwih santai.,Tempatnya unik. Sambil makan juga dimanjakan dengan tempat yang serba unik. Banyak kayu kayu dan galerinya. Buat anak juga jangan kuatir. Ada mainan anaknya. Jadi makan jadi lebih santai,"""Tempatnya unik. Dengan makan juga dimanjakan pemandangan tempat yang sarwa unik. Banyak kayu kayu dan galeri. Untuk anak anak juga jangan khawatir. Ada dolanan anak. Jadi makan jadi lebih santai."" ",0.9530194401741028
"Yen marang rene aku mesthi pesen budin sambel roa. Budine digoreng dipasake karo sambel roa, enak. Panganan sing liyane uga enak nanging kanggo aku lan kaluwarga sing paling enak ing kene ya mangan budin karo ngombe kopi.","Kalau ke sini saya selalu pesan singkong sambal roa. Singkongnya digoreng dipadankan dengan sambal roa, enak. Makanan yang lainnya juga enak tetapi buat saya dan keluarga yang paling enak di sini ya makan singkong sambil minum kopi.","""Kalau ke sini aku selalu pesan budin sambal roa. Budinnya digoreng disajikan sama sambal roa, enak. Makanan yang lain juga enak tapi buat aku dan keluarga yang paling enak di sini adalah makan budin sambil minum kopi.""",0.9612606167793274
Telepone genggam eror pas kaping pisan diurupne,Telepon genggamnya eror pas pertama dinyalakan,Telepone genggam eror pas kaping pertama diperbaiki,0.9109433889389038
Turu sing cukup saben dinane isa gawe awak ora kekeselen lan seger sawektu tangi ing dina esuk.,Tidur yang cukup tiap harinya bisa bikin badan tidak kecapekan dan segar ketika bangun di pagi hari.,Tawanan yang cukup baik setiap harinya bisa bikin badan tidak kesal dan segar setiap pagi di hari esok.,0.939601480960846
Restoran iki romantis tenan kanthi pemandangane sing apik tenan ing dina mbengi,Restoran ini sangat romantis dengan pemandangannya yang sangat indah di malam hari,"""Restoran ini sangat romantis dengan pemandangan yang cantik sekali pada malam hari""",0.9335235357284546
"Sugeng sonten ibu, bab produk perbankan mandiri apa sing entuk dhewe rewangi? Yogi","Selamat sore ibu, perihal produk perbankan bank mandiri apa yang dapat kami bantu? Yogi","Selamat sore ibu, terkait produk perbankan mandiri apa yang dapat kami rekomendasikan? Yogi",0.9650393128395081
"Suwasanane ing panggonan iki luwar biasa tenan. Pas kuwi dhewe teka ing sore ameh wengi, lan etuk panggonan sing ngadep ning air terjun. Gemricik banyu grojogan lan suwasana desa nambah nikmat suwasana mangan wengi dhewe pas kuwi. Panganan disajekake kanthi gaya tradisional lan rasane cukup apik kanggo ilate dhewe.","Suasananya di tempat ini sungguh luar biasa. Ketika itu kami datang pada senja menjelang malam, dan mendapatkan ruang yang menghadap ke air terjun. Gemericik air terjun dan suasana pedesaan menambah nikmat suasana makan malam kami ketika itu. Makanan disajikan dengan gaya tradisional dan rasanya cukup menarik untuk lidah kami.","""Suasana di tempat ini luar biasa sekali. Saat kami datang di sore hari dan kami berada di tempat yang menghadap ke air terjun. Gemericik air grojogan dan suasana pedesaan menambah nikmat suasana makan malam kami saat itu. Hidangan disajikan dengan gaya tradisional dan rasanya cukup jadi lidah saya.""",0.9533063173294067
"Regane larang banget, padahal panganan sing didol panganan indonesia umume. Padahal kanggo nikmati panganan kaya ngene iki ing panggonan liyane adoh luwih murah. Sega goreng wae ing kene larang banget banget! Jengkel.","Harganya terlalu mahal, padahal makanan yang dijualkan makan indonesia umumnya. Padahal untuk menikmati makanan sejenis di tempat lain jauh lebih murah. Nasi goreng saja di sini mahal banget banget! Kesal.","""Harganya mahal sekali, padahal makanan yang disajikan adalah khas makanan indonesia umumnya. Padahal untuk menikmati makanan seperti itu ini di tempat lain jauh lebih murah. Sega goreng saja di sini mahal sekali sekali! Kesal.""",0.9403436779975891
Ana ing akun mycare ku sek keblokir kuwi wis aku tambahake nomer im3 ku sek anyar,Dalam akun mycare saya yang terblokir tersebut sudah saya tambahkan nomer im3 saya yang baru,"""Ada di akun mycare saya yang keblokir itu sudah saya tambahkan nomor im3 saya yang baru""",0.9473533630371094
120 peserta sing lulus iki bakale dibagi dadi 4 kelas karo jumlah masing masing 30 murid,120 peserta yang lulus ini akan dibagi menjadi 4 kelas dengan jumlah masing masing 30 siswa.,"""120 peserta yang lulus ini akan dibagi menjadi 4 kelas dengan jumlah masing-masing 30 siswa""",0.9711498618125916
"Apa iki, regane larang, pelayanane jan mines!","Apa ini, harga mahal, pelayanan minus!","""Ini, harganya mahal, pelayanan tidak memuaskan!""",0.9080285429954529
Aku ketemu karo deknen ing asrama panggonan dhewe manggon nalika isih mahasiswa,Saya bertemu dengannya di asrama tempat kami tinggal semasa mahasiswa dulu,"""Saya bertemu dengan dia di asrama tempat kami tinggal saat masih mahasiswa""",0.9434559345245361
"Endi ki suwe banget konfirmasine? Iki uwis dibayar, uwis ngirimne bukti transfer, nanging e - tiket pancet ora metu? Aku gela, wegah digantung ngene.","Mana nih lama sekali konfirmasinya? Ini sudah dibayar, sudah mengirimkan bukti transfer, tetapi e - tiket tetap tidak keluar? Saya kecewa, tidak mau digantung begini.","""Kenapa ini lama sekali konfirmasinya? Ini sudah dibayar, sudah mengirim bukti transfer, tapi e - tiket belum keluar? Saya kecewa, menganggu banget begitu.""",0.9503712058067322
"Ndelok film indonesia ning tv iki, kadang nggarai pegel. Merga kayak-kayake indonesia ora ana masalah, merga kabeh lagi mlaku-mlaku ning luar negeri.","Menonton film indonesia di tv ini, kadang bikin jengkel. Karena seakan-seakan indonesia tidak ada masalah, karena semuanya lagi jalan-jalan di luar negeri.","""Lihat film indonesia di tv ini, kadang sampai sakit. Karena kayaknya indonesia tidak ada masalah, karena semua lagi jalan-jalan di luar negeri.""",0.9472463726997375
"Dasare ora ngerti kahanan kowe! Sinau beladiri udu nggo disombongke! Nanging kanggo nglindhungi awake dhewe! Gurumu dantemi apa maneh uwong tuwamu! Dasar iblis kowe, nyawa dibayar nyawa! Kowe ndhuwe utang siji nyawa! Lan nyawamu sing dadi bayarane!?","Dasar tak tau diri kau! Belajar beladiri bukan untuk di sombongkan! Tapi untuk melindungi diri sendiri! Guru lu aja lu pukulin apalagi orang tua lo! Dasar iblis kau, nyawa di bayar nyawa! Lu punya hutang satu nyawa! Dan nyawa lo yang jadi bayarannya!?","""Dasarnya tidak pernah mengerti kahanan kamu! Belajar bela diri bukan buat disombongkan! Tapi buat melindungi diri sendiri! Gurumu seharusnya apa banget orang tuamu! Dasar iblis kamu, nyawa dibayar nyawa! Kamu punya utang satu nyawa! Dan nyawamu yang jadi pembayarannya!?""",0.9331322312355042
"Lak nyang mangkok iwak pitik mesti tuku kwetiaew sirame, lak didelok kayake sing sitik, nangis pas dipangan beh, akeh banget lak kanggo porsiku, kwetiaw sirame sik juara ning kene timbang nggon liya, tenan. Sambele uga sekeca banget karo seleraku.","Kalau ke mangkok ayam pasti beli kwetiaw siramnya, kalau dilihat seperti yang sedikit, tetapi pas dimakan beuh, banyak sekali kalau buat porsi saya, kwetiaw siramnya masih juara di sini dari pada di tempat lain, sungguh. Sambelnya juga sesuai banget sama selera saya.","""Kalau ke mangkok ayam tadi harus beli kuah sayurnya, kalau dilihat sepertinya yang sedikit, menangis pas dimakan begeh, banyak banget kalau buat porsi saya, kuah sayur masih juara di sini degan dibandingkan nggon lain, sungguh. Sambelnya juga enak banget sesuai selera saya.""",0.9466227293014526
Atlet enom tanah air melu serpong run 2018 dinggo ajang nguji coba,Atlet muda tanah air ikuti serpong run 2018 untuk ajang uji coba,"""Para atlet unggul tanah air ikut serta dalam perburuan emas 2018 untuk ajang uji coba""",0.914880633354187
"Penting lan sebarno negriku sing wis lara, pas oknum aparat dadi keparat, sing pener disalahne lan sing salah dipenerne","Penting dan sebarkan negeriku yang sudah sakit, kala oknum aparat jadi keparat, yang benar disalahkan dan yang salah dibenarkan","Penting dan sungguh negeri ku yang sudah sakit, pas oknum aparat jadi keparat, yang baru disalah artikan",0.9394210577011108
Bis harapan jawa adoh luwih kapenak dibanding sing liyane,Bus harapan jaya jauh lebih nyaman dibandingkan yang lainnya,"""Bus harapan jawa berbeda lebih nyaman dibanding yang lain""",0.9144289493560791
Tinggalen ae lak awakmu pancene wis waleh karo pacarmu lan pacaran ora ana gunane kanggo awakmu.,Tinggalkanlah kalau kamu memang sudah bosan sama pacar mu dan pacaran tidak ada gunanya buat kamu.,Hanya tinggalin saja kalau kamu memang sudah tidak baik sama pacarmu dan pacaran tidak ada gunanya untuk kamu.,0.9648477435112
"Isih percoyo karo omongane? Dee sing nutup rapet-rapet bobroke sifate, dee uga sing mbukak tabir aibe.","Masih percaya sama omongannya? Dia yang menutup rapat-rapat kebobrokan sifatnya, dia juga yang membuka tabir aibnya.","Masih percayalah dengan perkataannya? Dia yang menutup rapat-rapat kehormatonya, dia juga yang membuka tabir jauhnya.",0.9440621137619019
"Kafe iki, nduwe pirang-pirang cemilan sing top banget, tahu ning lumboenk karo vulkano risols jenenge. Sensasine unik saka wujude karo rasane nggarai sir maneh si maneh, dinggo sing penasaran oleh njajal wis.","Kafe ini, punya beberapa cemilan yang top banget, tahu di lumboenk sama vulkano risols namanya. Sensasi unik dari tampilan sama rasanya bikin mau lagi mau lagi, bagi yang penasaran boleh dicoba deh.","""Kafe ini, memiliki beberapa menu cemilan yang sangat top, tahu di mata adalah vulkano risols namanya. Sensasinya unik dari bentuknya serta rasanya membuat mantap lagi mantap lagi, untuk yang penasaran coba deh.",0.9348794221878052
2018 kpk nduweni tekad kanggo nuntaskae kasus e-ktp lan lbi.,2018 kpk bertekad menuntaskan kasus e-ktp dan blbi.,"""2018 kpk punya tekad untuk menyelesaikan kasus e-ktp dan lain-lain.""",0.9194421172142029
Namung penerbangan ing indonesia sing ora tahu ngeregani wektu. Uwis mbayar larang pelayanane tetep nguciwakake,Cuma penerbangan di indonesia yang tidak pernah ngehargai waktu. Sudah bayar mahal tetap pelayanannya mengecewakan,"""Hanya penerbangan di indonesia yang tidak pernah mengecewakan waktu. Sudah bayar mahal service tetap mengecewakan""",0.9498423337936401
"Kanggo layanan bank ing akhir pekan sing lokasine ing bekasi, bapak isa teka marang kantor cab bank mandiri bekasi juanda","Untuk layanan bank di akhir pekan yang berlokasi di bekasi, bapak dapat datang ke kantor cab bank mandiri bekasi juanda.","""Untuk pelayanan bank di akhir pekan yang lokasinya di bekasi, bapak bisa datang ke kantor cab bank mandiri bekasi juanda""",0.9768184423446655
susah banget ndelok segara sing saiki reget didadekake panggonan guwak sampah sembarangan,Sedih banget melihat laut yang sekarang kotor dijadikan tempat buang sampah sembarangan,"""susah sekali melihat laut yang sekarang hanya ditekuni tempat sampah sembarangan""",0.9275060296058655
